Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,client_ct_bytes,server_ct_bytes,total_packet_bytes
0,1764562454.7527382,server_kem_keygen,0.001536057,0.00,0.00,39694336,40382464,,800,800
0,1764562454.7991388,server_kem_keygen,0.000884103,0.00,0.00,39809024,40505344,,800,800
4218,1764562484.4566894,kem_handshake,0.000070390|0.000033753|0.000058248,0.00,0.00,42934272,42934272,768,768,1536
4219,1764562484.4581826,kem_handshake,0.000026348|0.000017422|0.000036708,0.00,0.00,42934272,42934272,768,768,1536
4220,1764562484.4593182,kem_handshake,0.000020679|0.000016600|0.000033783,0.00,0.00,42934272,42934272,768,768,1536
4221,1764562484.4604197,kem_handshake,0.000019936|0.000015719|0.000033062,0.00,0.00,42934272,42934272,768,768,1536
4222,1764562484.4615097,kem_handshake,0.000019316|0.000015840|0.000033231,0.00,0.00,42934272,42934272,768,768,1536
4223,1764562484.4625823,kem_handshake,0.000019295|0.000016421|0.000033332,0.00,0.00,42934272,42934272,768,768,1536
4224,1764562484.4637113,kem_handshake,0.000019245|0.000015719|0.000034524,0.00,0.00,42934272,42934272,768,768,1536
4225,1764562484.4651573,kem_handshake,0.000025427|0.000018274|0.000042228,0.00,0.00,42934272,42934272,768,768,1536
4226,1764562484.4665225,kem_handshake,0.000086540|0.000026299|0.000040524,0.00,0.00,42934272,42934272,768,768,1536
4227,1764562484.4681134,kem_handshake,0.000024075|0.000018925|0.000041798,0.00,0.00,42934272,42934272,768,768,1536
4228,1764562484.469558,kem_handshake,0.000046426|0.000023414|0.000045514,0.00,0.00,42942464,42942464,768,768,1536
4229,1764562484.4707878,kem_handshake,0.000026429|0.000017633|0.000039062,0.00,0.00,42942464,42942464,768,768,1536
4230,1764562484.4727175,kem_handshake,0.000024526|0.000017562|0.000049612,0.00,0.00,42942464,42942464,768,768,1536
4231,1764562484.4741485,kem_handshake,0.000035416|0.000020127|0.000048239,0.00,0.00,42942464,42942464,768,768,1536
4232,1764562484.4757137,kem_handshake,0.000023193|0.000017522|0.000040174,0.00,0.00,42942464,42942464,768,768,1536
4233,1764562484.4769216,kem_handshake,0.000020097|0.000020949|0.000033903,0.00,0.00,42942464,42942464,768,768,1536
4234,1764562484.47803,kem_handshake,0.000019306|0.000015929|0.000032921,0.00,0.00,42942464,42942464,768,768,1536
4235,1764562484.479142,kem_handshake,0.000019416|0.000015919|0.000037719,0.00,0.00,42942464,42942464,768,768,1536
4236,1764562484.4804184,kem_handshake,0.000026930|0.000021249|0.000043501,0.00,0.00,42942464,42942464,768,768,1536
4237,1764562484.4821413,kem_handshake,0.000066503|0.000039683|0.000078605,0.00,0.00,42934272,42934272,768,768,1536
4238,1764562484.4836724,kem_handshake,0.000036828|0.000023784|0.000048149,0.00,0.00,42934272,42934272,768,768,1536
4239,1764562484.485351,kem_handshake,0.000041837|0.000021309|0.000053729,0.00,0.00,42934272,42934272,768,768,1536
4240,1764562484.4868088,kem_handshake,0.000027151|0.000019205|0.000042839,0.00,0.00,42934272,42934272,768,768,1536
4241,1764562484.4888403,kem_handshake,0.000080118|0.000050262|0.000090998,0.00,0.00,42942464,42942464,768,768,1536
4242,1764562484.4905536,kem_handshake,0.000046796|0.000026650|0.000061194,0.00,0.00,42942464,42942464,768,768,1536
4243,1764562484.4923356,kem_handshake,0.000045003|0.000026359|0.000056935,0.00,0.00,42942464,42942464,768,768,1536
4244,1764562484.4935973,kem_handshake,0.000027050|0.000017763|0.000036558,0.00,0.00,42942464,42942464,768,768,1536
4245,1764562484.494998,kem_handshake,0.000027291|0.000017973|0.000038751,0.00,0.00,42942464,42942464,768,768,1536
4246,1764562484.4964788,kem_handshake,0.000079938|0.000025758|0.000040665,0.00,0.00,42942464,42942464,768,768,1536
4247,1764562484.4979656,kem_handshake,0.000029735|0.000029685|0.000054220,0.00,0.00,42942464,42942464,768,768,1536
4248,1764562484.4993129,kem_handshake,0.000028783|0.000018555|0.000045905,0.00,0.00,42942464,42942464,768,768,1536
4249,1764562484.500555,kem_handshake,0.000024255|0.000017993|0.000039523,0.00,0.00,42942464,42942464,768,768,1536
4250,1764562484.5016775,kem_handshake,0.000018975|0.000015739|0.000032941,0.00,0.00,42942464,42942464,768,768,1536
4251,1764562484.502768,kem_handshake,0.000018895|0.000015439|0.000032850,0.00,0.00,42942464,42942464,768,768,1536
4252,1764562484.5039642,kem_handshake,0.000021500|0.000016661|0.000036888,0.00,0.00,42942464,42942464,768,768,1536
4253,1764562484.5051754,kem_handshake,0.000021399|0.000015870|0.000039022,0.00,0.00,42942464,42942464,768,768,1536
4254,1764562484.5065174,kem_handshake,0.000021300|0.000016050|0.000033612,0.00,0.00,42942464,42942464,768,768,1536
4255,1764562484.5077035,kem_handshake,0.000022732|0.000017302|0.000038872,0.00,0.00,42942464,42942464,768,768,1536
4256,1764562484.5088685,kem_handshake,0.000018524|0.000015138|0.000042298,0.00,0.00,42942464,42942464,768,768,1536
4257,1764562484.5099611,kem_handshake,0.000020147|0.000015759|0.000032981,0.00,0.00,42942464,42942464,768,768,1536
4258,1764562484.5110443,kem_handshake,0.000020157|0.000015658|0.000034784,0.00,0.00,42942464,42942464,768,768,1536
4259,1764562484.5121112,kem_handshake,0.000019516|0.000015809|0.000034714,0.00,0.00,42942464,42942464,768,768,1536
4260,1764562484.5133445,kem_handshake,0.000019786|0.000015870|0.000033572,0.00,0.00,42942464,42942464,768,768,1536
4261,1764562484.5145495,kem_handshake,0.000025117|0.000016501|0.000036858,0.00,0.00,42942464,42942464,768,768,1536
4262,1764562484.5157943,kem_handshake,0.000020568|0.000015969|0.000034303,0.00,0.00,42942464,42942464,768,768,1536
4263,1764562484.5169432,kem_handshake,0.000027130|0.000015539|0.000033471,0.00,0.00,42942464,42942464,768,768,1536
4264,1764562484.518022,kem_handshake,0.000018394|0.000015829|0.000033312,0.00,0.00,42942464,42942464,768,768,1536
4265,1764562484.5190687,kem_handshake,0.000018144|0.000015218|0.000032770,0.00,0.00,42942464,42942464,768,768,1536
4266,1764562484.520922,kem_handshake,0.000063818|0.000038561|0.000088874,0.00,0.00,42934272,42934272,768,768,1536
4267,1764562484.5227997,kem_handshake,0.000054290|0.000029685|0.000057305,0.00,0.00,42934272,42934272,768,768,1536
4268,1764562484.5241578,kem_handshake,0.000028813|0.000020999|0.000041707,0.00,0.00,42934272,42934272,768,768,1536
4269,1764562484.5257993,kem_handshake,0.000057366|0.000025707|0.000057206,0.00,0.00,42942464,42942464,768,768,1536
4270,1764562484.5270782,kem_handshake,0.000023914|0.000017011|0.000033933,0.00,0.00,42942464,42942464,768,768,1536
4271,1764562484.5281913,kem_handshake,0.000021600|0.000016721|0.000033863,0.00,0.00,42942464,42942464,768,768,1536
4272,1764562484.5293546,kem_handshake,0.000021470|0.000017472|0.000035185,0.00,0.00,42942464,42942464,768,768,1536
4273,1764562484.53065,kem_handshake,0.000025167|0.000017823|0.000038391,0.00,0.00,42942464,42942464,768,768,1536
4274,1764562484.5320816,kem_handshake,0.000025647|0.000020418|0.000050944,0.00,0.00,42942464,42942464,768,768,1536
4275,1764562484.5342362,kem_handshake,0.000077202|0.000036838|0.000067244,0.00,0.00,42934272,42934272,768,768,1536
4276,1764562484.5364437,kem_handshake,0.000035355|0.000020358|0.000043811,0.00,0.00,42934272,42934272,768,768,1536
4277,1764562484.5377865,kem_handshake,0.000026079|0.000018564|0.000038411,0.00,0.00,42934272,42934272,768,768,1536
4278,1764562484.5400121,kem_handshake,0.000031197|0.000021199|0.000046175,0.00,0.00,42934272,42934272,768,768,1536
4279,1764562484.541741,kem_handshake,0.000034604|0.000024195|0.000051445,0.00,0.00,42934272,42934272,768,768,1536
4280,1764562484.5437803,kem_handshake,0.000084135|0.000032360|0.000068416,0.00,0.00,42942464,42942464,768,768,1536
4281,1764562484.5451076,kem_handshake,0.000020778|0.000016591|0.000033331,0.00,0.00,42942464,42942464,768,768,1536
4282,1764562484.5466902,kem_handshake,0.000049100|0.000035475|0.000040304,0.00,0.00,42934272,42934272,768,768,1536
4283,1764562484.5483623,kem_handshake,0.000043961|0.000024005|0.000059329,0.00,0.00,42934272,42934272,768,768,1536
4284,1764562484.5504842,kem_handshake,0.000037409|0.000022783|0.000053509,0.00,0.00,42934272,42934272,768,768,1536
4285,1764562484.5517626,kem_handshake,0.000020157|0.000016952|0.000034644,0.00,0.00,42934272,42934272,768,768,1536
4286,1764562484.5534246,kem_handshake,0.000023383|0.000017352|0.000044683,0.00,0.00,42934272,42934272,768,768,1536
4287,1764562484.55494,kem_handshake,0.000048600|0.000024936|0.000047247,0.00,0.00,42942464,42942464,768,768,1536
4288,1764562484.5568933,kem_handshake,0.000064199|0.000027771|0.000073826,0.00,0.00,42942464,42942464,768,768,1536
4289,1764562484.558606,kem_handshake,0.000040194|0.000021600|0.000047067,0.00,0.00,42942464,42942464,768,768,1536
4290,1764562484.5600398,kem_handshake,0.000035506|0.000025357|0.000048079,0.00,0.00,42942464,42942464,768,768,1536
4291,1764562484.561308,kem_handshake,0.000021009|0.000016550|0.000036798,0.00,0.00,42942464,42942464,768,768,1536
4292,1764562484.5624905,kem_handshake,0.000025878|0.000018775|0.000044532,0.00,0.00,42942464,42942464,768,768,1536
4293,1764562484.5638635,kem_handshake,0.000031028|0.000019826|0.000055152,0.00,0.00,42942464,42942464,768,768,1536
4294,1764562484.5662663,kem_handshake,0.000053288|0.000024676|0.000072945,0.00,0.00,42942464,42942464,768,768,1536
4295,1764562484.567944,kem_handshake,0.000030025|0.000023092|0.000048339,0.00,0.00,42942464,42942464,768,768,1536
4296,1764562484.5692608,kem_handshake,0.000021821|0.000016771|0.000037920,0.00,0.00,42942464,42942464,768,768,1536
4297,1764562484.5708735,kem_handshake,0.000038561|0.000032049|0.000066784,0.00,0.00,42942464,42942464,768,768,1536
4298,1764562484.572255,kem_handshake,0.000027210|0.000018565|0.000039854,0.00,0.00,42942464,42942464,768,768,1536
4299,1764562484.574214,kem_handshake,0.000081641|0.000045474|0.000058629,0.00,0.00,42934272,42934272,768,768,1536
4300,1764562484.5757294,kem_handshake,0.000024896|0.000017993|0.000035646,0.00,0.00,42934272,42934272,768,768,1536
4301,1764562484.5768633,kem_handshake,0.000019927|0.000015839|0.000039573,0.00,0.00,42934272,42934272,768,768,1536
4302,1764562484.578393,kem_handshake,0.000020067|0.000016631|0.000033321,0.00,0.00,42934272,42934272,768,768,1536
4303,1764562484.5795066,kem_handshake,0.000019145|0.000015629|0.000034865,0.00,0.00,42934272,42934272,768,768,1536
4304,1764562484.5813122,kem_handshake,0.000030126|0.000020709|0.000059159,0.00,0.00,42934272,42934272,768,768,1536
4305,1764562484.5832925,kem_handshake,0.000069688|0.000041597|0.000096979,0.00,0.00,42942464,42942464,768,768,1536
4306,1764562484.584709,kem_handshake,0.000022572|0.000016891|0.000033592,0.00,0.00,42942464,42942464,768,768,1536
4307,1764562484.5865526,kem_handshake,0.000019747|0.000016500|0.000034514,0.00,0.00,42942464,42942464,768,768,1536
4308,1764562484.5879257,kem_handshake,0.000034915|0.000022812|0.000048229,0.00,0.00,42934272,42934272,768,768,1536
4309,1764562484.5893493,kem_handshake,0.000028012|0.000020358|0.000041367,0.00,0.00,42934272,42934272,768,768,1536
4310,1764562484.5907247,kem_handshake,0.000027030|0.000020678|0.000048360,0.00,0.00,42934272,42934272,768,768,1536
4311,1764562484.5919042,kem_handshake,0.000019857|0.000016551|0.000034815,0.00,0.00,42934272,42934272,768,768,1536
4312,1764562484.5929987,kem_handshake,0.000018925|0.000015959|0.000032720,0.00,0.00,42934272,42934272,768,768,1536
4313,1764562484.5940628,kem_handshake,0.000018644|0.000015388|0.000033071,0.00,0.00,42934272,42934272,768,768,1536
4314,1764562484.5951924,kem_handshake,0.000024675|0.000016601|0.000038070,0.00,0.00,42934272,42934272,768,768,1536
4315,1764562484.5964885,kem_handshake,0.000020057|0.000016079|0.000035125,0.00,0.00,42934272,42934272,768,768,1536
4316,1764562484.5980392,kem_handshake,0.000036147|0.000019837|0.000056133,0.00,0.00,42934272,42934272,768,768,1536
4317,1764562484.59943,kem_handshake,0.000030546|0.000019747|0.000047017,0.00,0.00,42934272,42934272,768,768,1536
4318,1764562484.6006742,kem_handshake,0.000024365|0.000020648|0.000036087,0.00,0.00,42934272,42934272,768,768,1536
4319,1764562484.6018457,kem_handshake,0.000024715|0.000019095|0.000035296,0.00,0.00,42934272,42934272,768,768,1536
4320,1764562484.6030223,kem_handshake,0.000022442|0.000020427|0.000032900,0.00,0.00,42934272,42934272,768,768,1536
4321,1764562484.6041527,kem_handshake,0.000019576|0.000015459|0.000033602,0.00,0.00,42934272,42934272,768,768,1536
4322,1764562484.605361,kem_handshake,0.000025197|0.000019937|0.000041236,0.00,0.00,42934272,42934272,768,768,1536
4323,1764562484.6067476,kem_handshake,0.000030447|0.000021049|0.000043009,0.00,0.00,42934272,42934272,768,768,1536
4324,1764562484.6079192,kem_handshake,0.000019336|0.000021059|0.000033352,0.00,0.00,42934272,42934272,768,768,1536
4325,1764562484.6089947,kem_handshake,0.000018895|0.000015619|0.000033161,0.00,0.00,42934272,42934272,768,768,1536
4326,1764562484.610104,kem_handshake,0.000019917|0.000016882|0.000033702,0.00,0.00,42934272,42934272,768,768,1536
4327,1764562484.6112177,kem_handshake,0.000018945|0.000015739|0.000032971,0.00,0.00,42934272,42934272,768,768,1536
4328,1764562484.6123338,kem_handshake,0.000018775|0.000015379|0.000032630,0.00,0.00,42934272,42934272,768,768,1536
4329,1764562484.6136525,kem_handshake,0.000023954|0.000018114|0.000040555,0.00,0.00,42934272,42934272,768,768,1536
4330,1764562484.615019,kem_handshake,0.000020738|0.000016300|0.000034925,0.00,0.00,42934272,42934272,768,768,1536
4331,1764562484.6162043,kem_handshake,0.000019636|0.000016159|0.000034414,0.00,0.00,42934272,42934272,768,768,1536
4332,1764562484.6174438,kem_handshake,0.000020718|0.000015720|0.000034925,0.00,0.00,42934272,42934272,768,768,1536
4333,1764562484.6185603,kem_handshake,0.000018584|0.000015458|0.000032951,0.00,0.00,42934272,42934272,768,768,1536
4334,1764562484.6196814,kem_handshake,0.000019546|0.000015820|0.000034764,0.00,0.00,42934272,42934272,768,768,1536
4335,1764562484.6207993,kem_handshake,0.000019295|0.000015759|0.000033843,0.00,0.00,42934272,42934272,768,768,1536
4336,1764562484.6220198,kem_handshake,0.000023373|0.000017964|0.000042027,0.00,0.00,42934272,42934272,768,768,1536
4337,1764562484.6240609,kem_handshake,0.000080779|0.000055833|0.000092681,0.00,0.00,42942464,42942464,768,768,1536
4338,1764562484.6270652,kem_handshake,0.000089406|0.000047588|0.000099414,0.00,0.00,42934272,42934272,768,768,1536
4339,1764562484.6288466,kem_handshake,0.000034153|0.000022642|0.000042729,0.00,0.00,42934272,42934272,768,768,1536
4340,1764562484.630475,kem_handshake,0.000030827|0.000021299|0.000041407,0.00,0.00,42934272,42934272,768,768,1536
4341,1764562484.6330867,kem_handshake,0.000072825|0.000038541|0.000067635,0.00,0.00,42942464,42942464,768,768,1536
4342,1764562484.6350899,kem_handshake,0.000048159|0.000022342|0.000055984,0.00,0.00,42942464,42942464,768,768,1536
4343,1764562484.6364403,kem_handshake,0.000023243|0.000017071|0.000035245,0.00,0.00,42942464,42942464,768,768,1536
4344,1764562484.6380634,kem_handshake,0.000031659|0.000020197|0.000042479,0.00,0.00,42942464,42942464,768,768,1536
4345,1764562484.6394522,kem_handshake,0.000029325|0.000019105|0.000041977,0.00,0.00,42942464,42942464,768,768,1536
4346,1764562484.6408093,kem_handshake,0.000023073|0.000016631|0.000036477,0.00,0.00,42942464,42942464,768,768,1536
4347,1764562484.6419668,kem_handshake,0.000019626|0.000016020|0.000033542,0.00,0.00,42942464,42942464,768,768,1536
4348,1764562484.6430874,kem_handshake,0.000019135|0.000015709|0.000033562,0.00,0.00,42942464,42942464,768,768,1536
4349,1764562484.6441832,kem_handshake,0.000019456|0.000016020|0.000034173,0.00,0.00,42942464,42942464,768,768,1536
4350,1764562484.6461983,kem_handshake,0.000102449|0.000050102|0.000077543,0.00,0.00,42934272,42934272,768,768,1536
4351,1764562484.6481507,kem_handshake,0.000051635|0.000026899|0.000072835,0.00,0.00,42934272,42934272,768,768,1536
4352,1764562484.649902,kem_handshake,0.000074468|0.000025427|0.000104763,0.00,0.00,42934272,42934272,768,768,1536
4353,1764562484.6517286,kem_handshake,0.000051024|0.000023884|0.000048490,0.00,0.00,42942464,42942464,768,768,1536
4354,1764562484.6535652,kem_handshake,0.000041827|0.000023444|0.000049411,0.00,0.00,42942464,42942464,768,768,1536
4355,1764562484.6554224,kem_handshake,0.000037880|0.000022992|0.000050824,0.00,0.00,42942464,42942464,768,768,1536
4356,1764562484.657798,kem_handshake,0.000064540|0.000031929|0.000073666,0.00,0.00,42934272,42934272,768,768,1536
4357,1764562484.6595738,kem_handshake,0.000029154|0.000021290|0.000051115,0.00,0.00,42934272,42934272,768,768,1536
4358,1764562484.6609643,kem_handshake,0.000022772|0.000017132|0.000037790,0.00,0.00,42934272,42934272,768,768,1536
4359,1764562484.662333,kem_handshake,0.000033441|0.000020748|0.000052747,0.00,0.00,42934272,42934272,768,768,1536
4360,1764562484.6638937,kem_handshake,0.000031167|0.000021480|0.000049021,0.00,0.00,42934272,42934272,768,768,1536
4361,1764562484.6653585,kem_handshake,0.000035896|0.000021680|0.000042048,0.00,0.00,42934272,42934272,768,768,1536
4362,1764562484.6676025,kem_handshake,0.000094505|0.000040655|0.000096709,0.00,0.00,42942464,42942464,768,768,1536
4363,1764562484.669323,kem_handshake,0.000025597|0.000017262|0.000038932,0.00,0.00,42942464,42942464,768,768,1536
4364,1764562484.6704624,kem_handshake,0.000020168|0.000016941|0.000035766,0.00,0.00,42942464,42942464,768,768,1536
4365,1764562484.6715887,kem_handshake,0.000020278|0.000016100|0.000033832,0.00,0.00,42942464,42942464,768,768,1536
4366,1764562484.6726904,kem_handshake,0.000020638|0.000015859|0.000033472,0.00,0.00,42942464,42942464,768,768,1536
4367,1764562484.6739833,kem_handshake,0.000027080|0.000027791|0.000048760,0.00,0.00,42942464,42942464,768,768,1536
4368,1764562484.6753232,kem_handshake,0.000024786|0.000017682|0.000035255,0.00,0.00,42942464,42942464,768,768,1536
4369,1764562484.6766496,kem_handshake,0.000034594|0.000022933|0.000055462,0.00,0.00,42942464,42942464,768,768,1536
4370,1764562484.677889,kem_handshake,0.000022261|0.000016831|0.000038882,0.00,0.00,42942464,42942464,768,768,1536
4371,1764562484.6790042,kem_handshake,0.000019556|0.000016040|0.000033202,0.00,0.00,42942464,42942464,768,768,1536
4372,1764562484.6801364,kem_handshake,0.000021299|0.000018313|0.000038110,0.00,0.00,42942464,42942464,768,768,1536
4373,1764562484.6812742,kem_handshake,0.000019796|0.000015799|0.000034564,0.00,0.00,42942464,42942464,768,768,1536
4374,1764562484.682388,kem_handshake,0.000022401|0.000017222|0.000035766,0.00,0.00,42942464,42942464,768,768,1536
4375,1764562484.6841307,kem_handshake,0.000079858|0.000034724|0.000069949,0.00,0.00,42934272,42934272,768,768,1536
4376,1764562484.6857731,kem_handshake,0.000034664|0.000020819|0.000047979,0.00,0.00,42942464,42942464,768,768,1536
4377,1764562484.6873066,kem_handshake,0.000037349|0.000024615|0.000040825,0.00,0.00,42934272,42934272,768,768,1536
4378,1764562484.6885939,kem_handshake,0.000024375|0.000018164|0.000036488,0.00,0.00,42934272,42934272,768,768,1536
4379,1764562484.6898975,kem_handshake,0.000027791|0.000019636|0.000042138,0.00,0.00,42934272,42934272,768,768,1536
4380,1764562484.6917772,kem_handshake,0.000071031|0.000042058|0.000057977,0.00,0.00,42942464,42942464,768,768,1536
4381,1764562484.6930678,kem_handshake,0.000020457|0.000016500|0.000032890,0.00,0.00,42942464,42942464,768,768,1536
4382,1764562484.694203,kem_handshake,0.000020858|0.000016841|0.000033482,0.00,0.00,42942464,42942464,768,768,1536
4383,1764562484.6952825,kem_handshake,0.000018905|0.000016020|0.000033211,0.00,0.00,42942464,42942464,768,768,1536
4384,1764562484.6963913,kem_handshake,0.000020298|0.000016270|0.000032570,0.00,0.00,42942464,42942464,768,768,1536
4385,1764562484.6975026,kem_handshake,0.000019776|0.000016039|0.000033602,0.00,0.00,42942464,42942464,768,768,1536
4386,1764562484.6985865,kem_handshake,0.000018865|0.000015568|0.000036618,0.00,0.00,42942464,42942464,768,768,1536
4387,1764562484.6997354,kem_handshake,0.000020998|0.000016971|0.000034734,0.00,0.00,42942464,42942464,768,768,1536
4388,1764562484.7008355,kem_handshake,0.000019776|0.000016270|0.000033642,0.00,0.00,42942464,42942464,768,768,1536
4389,1764562484.7019238,kem_handshake,0.000023703|0.000019165|0.000032470,0.00,0.00,42942464,42942464,768,768,1536
4390,1764562484.7030418,kem_handshake,0.000019647|0.000016090|0.000032511,0.00,0.00,42942464,42942464,768,768,1536
4391,1764562484.7041695,kem_handshake,0.000020007|0.000016401|0.000033111,0.00,0.00,42942464,42942464,768,768,1536
4392,1764562484.705375,kem_handshake,0.000023253|0.000018904|0.000040365,0.00,0.00,42942464,42942464,768,768,1536
4393,1764562484.7065167,kem_handshake,0.000021210|0.000016260|0.000034213,0.00,0.00,42942464,42942464,768,768,1536
4394,1764562484.707735,kem_handshake,0.000023333|0.000016290|0.000037409,0.00,0.00,42942464,42942464,768,768,1536
4395,1764562484.7088614,kem_handshake,0.000019697|0.000015789|0.000041547,0.00,0.00,42942464,42942464,768,768,1536
4396,1764562484.709995,kem_handshake,0.000036407|0.000016711|0.000034333,0.00,0.00,42942464,42942464,768,768,1536
4397,1764562484.7111673,kem_handshake,0.000019856|0.000016281|0.000033001,0.00,0.00,42942464,42942464,768,768,1536
4398,1764562484.7130783,kem_handshake,0.000076341|0.000041516|0.000079658,0.00,0.00,42934272,42934272,768,768,1536
4399,1764562484.7146492,kem_handshake,0.000046386|0.000024445|0.000060331,0.00,0.00,42934272,42934272,768,768,1536
4400,1764562484.716252,kem_handshake,0.000033021|0.000023353|0.000047628,0.00,0.00,42934272,42934272,768,768,1536
4401,1764562484.717509,kem_handshake,0.000023724|0.000017973|0.000037990,0.00,0.00,42934272,42934272,768,768,1536
4402,1764562484.7187126,kem_handshake,0.000024575|0.000019296|0.000039112,0.00,0.00,42934272,42934272,768,768,1536
4403,1764562484.719806,kem_handshake,0.000019156|0.000015949|0.000032671,0.00,0.00,42934272,42934272,768,768,1536
4404,1764562484.7210395,kem_handshake,0.000021790|0.000017192|0.000034143,0.00,0.00,42934272,42934272,768,768,1536
4405,1764562484.7222662,kem_handshake,0.000029274|0.000021981|0.000044001,0.00,0.00,42934272,42934272,768,768,1536
4406,1764562484.723482,kem_handshake,0.000025888|0.000019295|0.000037329,0.00,0.00,42934272,42934272,768,768,1536
4407,1764562484.7246199,kem_handshake,0.000020588|0.000015949|0.000033221,0.00,0.00,42934272,42934272,768,768,1536
4408,1764562484.725705,kem_handshake,0.000019496|0.000015659|0.000032911,0.00,0.00,42934272,42934272,768,768,1536
4409,1764562484.7267566,kem_handshake,0.000018544|0.000015449|0.000032940,0.00,0.00,42934272,42934272,768,768,1536
4410,1764562484.7278707,kem_handshake,0.000019656|0.000015979|0.000038892,0.00,0.00,42934272,42934272,768,768,1536
4411,1764562484.7289636,kem_handshake,0.000019987|0.000016760|0.000032851,0.00,0.00,42934272,42934272,768,768,1536
4412,1764562484.7303877,kem_handshake,0.000048951|0.000024225|0.000047768,0.00,0.00,42942464,42942464,768,768,1536
4413,1764562484.7322104,kem_handshake,0.000056154|0.000023534|0.000046095,0.00,0.00,42942464,42942464,768,768,1536
4414,1764562484.7341158,kem_handshake,0.000063908|0.000040915|0.000073857,0.00,0.00,42934272,42934272,768,768,1536
4415,1764562484.7353706,kem_handshake,0.000020528|0.000016921|0.000033912,0.00,0.00,42934272,42934272,768,768,1536
4416,1764562484.736972,kem_handshake,0.000079507|0.000024585|0.000039403,0.00,0.00,42942464,42942464,768,768,1536
4417,1764562484.7382944,kem_handshake,0.000026739|0.000019456|0.000036968,0.00,0.00,42934272,42934272,768,768,1536
4418,1764562484.7395046,kem_handshake,0.000024095|0.000018244|0.000038681,0.00,0.00,42934272,42934272,768,768,1536
4419,1764562484.7407317,kem_handshake,0.000020257|0.000016430|0.000034093,0.00,0.00,42934272,42934272,768,768,1536
4420,1764562484.7420652,kem_handshake,0.000019596|0.000016139|0.000033653,0.00,0.00,42934272,42934272,768,768,1536
4421,1764562484.7432277,kem_handshake,0.000079607|0.000022793|0.000033933,0.00,0.00,42934272,42934272,768,768,1536
4422,1764562484.7443423,kem_handshake,0.000019246|0.000017552|0.000034423,0.00,0.00,42934272,42934272,768,768,1536
4423,1764562484.745477,kem_handshake,0.000021419|0.000016921|0.000036327,0.00,0.00,42934272,42934272,768,768,1536
4424,1764562484.746621,kem_handshake,0.000023784|0.000016691|0.000037719,0.00,0.00,42934272,42934272,768,768,1536
4425,1764562484.74775,kem_handshake,0.000020238|0.000015869|0.000033312,0.00,0.00,42934272,42934272,768,768,1536
4426,1764562484.7494857,kem_handshake,0.000059260|0.000027240|0.000054340,0.00,0.00,42942464,42942464,768,768,1536
4427,1764562484.751352,kem_handshake,0.000043160|0.000026740|0.000063508,0.00,0.00,42942464,42942464,768,768,1536
4428,1764562484.753917,kem_handshake,0.000083174|0.000038451|0.000096369,0.00,0.00,42934272,42934272,768,768,1536
4429,1764562484.7553644,kem_handshake,0.000024835|0.000018203|0.000035125,0.00,0.00,42934272,42934272,768,768,1536
4430,1764562484.756618,kem_handshake,0.000023423|0.000017813|0.000036758,0.00,0.00,42934272,42934272,768,768,1536
4431,1764562484.7579963,kem_handshake,0.000033412|0.000047778|0.000042659,0.00,0.00,42934272,42934272,768,768,1536
4432,1764562484.7601304,kem_handshake,0.000108831|0.000048079|0.000080850,0.00,0.00,42942464,42942464,768,768,1536
4433,1764562484.7613676,kem_handshake,0.000019787|0.000015669|0.000032480,0.00,0.00,42942464,42942464,768,768,1536
4434,1764562484.7624938,kem_handshake,0.000020768|0.000016310|0.000034243,0.00,0.00,42942464,42942464,768,768,1536
4435,1764562484.7637448,kem_handshake,0.000022001|0.000016811|0.000037529,0.00,0.00,42942464,42942464,768,768,1536
4436,1764562484.7650542,kem_handshake,0.000029054|0.000019636|0.000044793,0.00,0.00,42942464,42942464,768,768,1536
4437,1764562484.7664208,kem_handshake,0.000029455|0.000018404|0.000043070,0.00,0.00,42942464,42942464,768,768,1536
4438,1764562484.7682915,kem_handshake,0.000073105|0.000031167|0.000049141,0.00,0.00,42934272,42934272,768,768,1536
4439,1764562484.7695014,kem_handshake,0.000020869|0.000015920|0.000033632,0.00,0.00,42934272,42934272,768,768,1536
4440,1764562484.7705874,kem_handshake,0.000019626|0.000015979|0.000033131,0.00,0.00,42934272,42934272,768,768,1536
4441,1764562484.7719035,kem_handshake,0.000034724|0.000019326|0.000055102,0.00,0.00,42942464,42942464,768,768,1536
4442,1764562484.7736285,kem_handshake,0.000041247|0.000023654|0.000054551,0.00,0.00,42934272,42934272,768,768,1536
4443,1764562484.7752955,kem_handshake,0.000047859|0.000022912|0.000050463,0.00,0.00,42942464,42942464,768,768,1536
4444,1764562484.7765877,kem_handshake,0.000022161|0.000016961|0.000034734,0.00,0.00,42942464,42942464,768,768,1536
4445,1764562484.7777815,kem_handshake,0.000020218|0.000016340|0.000033322,0.00,0.00,42942464,42942464,768,768,1536
4446,1764562484.7789342,kem_handshake,0.000023474|0.000016290|0.000033672,0.00,0.00,42942464,42942464,768,768,1536
4447,1764562484.780122,kem_handshake,0.000020759|0.000016530|0.000035966,0.00,0.00,42942464,42942464,768,768,1536
4448,1764562484.7818596,kem_handshake,0.000061143|0.000023804|0.000055342,0.00,0.00,42934272,42934272,768,768,1536
