Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,client_ct_bytes,server_ct_bytes,total_packet_bytes
0,1764562564.604958,server_kem_keygen,0.001171324,0.00,0.00,39895040,40591360,,800,800
3772,1764562610.0854743,kem_handshake,0.000092300|0.000035846|0.000092370,0.00,0.00,43167744,43167744,768,768,1536
3773,1764562610.0884256,kem_handshake,0.000059219|0.000027430|0.000087953,0.00,0.00,43167744,43167744,768,768,1536
3774,1764562610.0911222,kem_handshake,0.000063598|0.000027902|0.000085688,0.00,0.00,43167744,43167744,768,768,1536
3775,1764562610.0929449,kem_handshake,0.000036347|0.000019967|0.000052167,0.00,0.00,43167744,43167744,768,768,1536
3776,1764562610.094288,kem_handshake,0.000027000|0.000017813|0.000038611,0.00,0.00,43167744,43167744,768,768,1536
3777,1764562610.0957627,kem_handshake,0.000029084|0.000018444|0.000041016,0.00,0.00,43167744,43167744,768,768,1536
3778,1764562610.09738,kem_handshake,0.000032460|0.000020448|0.000040936,0.00,0.00,43167744,43167744,768,768,1536
3779,1764562610.0990279,kem_handshake,0.000044122|0.000026820|0.000051796,0.00,0.00,43167744,43167744,768,768,1536
3780,1764562610.1010222,kem_handshake,0.000051074|0.000025568|0.000060201,0.00,0.00,43167744,43167744,768,768,1536
3781,1764562610.1035256,kem_handshake,0.000053800|0.000026199|0.000069038,0.00,0.00,43167744,43167744,768,768,1536
3782,1764562610.105493,kem_handshake,0.000088964|0.000047898|0.000115273,0.00,0.00,43167744,43167744,768,768,1536
3783,1764562610.107425,kem_handshake,0.000044192|0.000023584|0.000067194,0.00,0.00,43167744,43167744,768,768,1536
3784,1764562610.1088884,kem_handshake,0.000028883|0.000018955|0.000056875,0.00,0.00,43167744,43167744,768,768,1536
3785,1764562610.110254,kem_handshake,0.000026659|0.000017162|0.000039783,0.00,0.00,43167744,43167744,768,768,1536
3786,1764562610.1114197,kem_handshake,0.000019927|0.000015960|0.000033693,0.00,0.00,43167744,43167744,768,768,1536
3787,1764562610.1125324,kem_handshake,0.000020658|0.000015759|0.000035315,0.00,0.00,43167744,43167744,768,768,1536
3788,1764562610.1138742,kem_handshake,0.000026770|0.000018444|0.000045123,0.00,0.00,43167744,43167744,768,768,1536
3789,1764562610.1154017,kem_handshake,0.000031559|0.000019055|0.000042188,0.00,0.00,43167744,43167744,768,768,1536
3790,1764562610.1172976,kem_handshake,0.000074608|0.000044843|0.000107498,0.00,0.00,43167744,43167744,768,768,1536
3791,1764562610.1194434,kem_handshake,0.000046065|0.000025538|0.000066844,0.00,0.00,43167744,43167744,768,768,1536
3792,1764562610.1212795,kem_handshake,0.000061544|0.000029084|0.000067465,0.00,0.00,43167744,43167744,768,768,1536
3793,1764562610.122919,kem_handshake,0.000036016|0.000021650|0.000055873,0.00,0.00,43167744,43167744,768,768,1536
3794,1764562610.1243143,kem_handshake,0.000029314|0.000018845|0.000043841,0.00,0.00,43167744,43167744,768,768,1536
3795,1764562610.125678,kem_handshake,0.000027060|0.000018835|0.000037730,0.00,0.00,43167744,43167744,768,768,1536
3796,1764562610.1268904,kem_handshake,0.000020368|0.000016631|0.000033382,0.00,0.00,43167744,43167744,768,768,1536
3797,1764562610.12812,kem_handshake,0.000024395|0.000017202|0.000041797,0.00,0.00,43167744,43167744,768,768,1536
3798,1764562610.1296384,kem_handshake,0.000025958|0.000018454|0.000039173,0.00,0.00,43167744,43167744,768,768,1536
3799,1764562610.1311138,kem_handshake,0.000037669|0.000020107|0.000042688,0.00,0.00,43167744,43167744,768,768,1536
3800,1764562610.1329374,kem_handshake,0.000058058|0.000027972|0.000060552,0.00,0.00,43167744,43167744,768,768,1536
3801,1764562610.1347528,kem_handshake,0.000041327|0.000022912|0.000058438,0.00,0.00,43167744,43167744,768,768,1536
3802,1764562610.1364245,kem_handshake,0.000030406|0.000019576|0.000048600,0.00,0.00,43167744,43167744,768,768,1536
3803,1764562610.13779,kem_handshake,0.000022642|0.000016921|0.000036968,0.00,0.00,43167744,43167744,768,768,1536
3804,1764562610.138974,kem_handshake,0.000021880|0.000016771|0.000033502,0.00,0.00,43167744,43167744,768,768,1536
3805,1764562610.140502,kem_handshake,0.000023934|0.000017082|0.000035395,0.00,0.00,43167744,43167744,768,768,1536
3806,1764562610.1428547,kem_handshake,0.000034744|0.000019997|0.000050894,0.00,0.00,43167744,43167744,768,768,1536
3807,1764562610.1450324,kem_handshake,0.000082222|0.000026569|0.000071973,0.00,0.00,43167744,43167744,768,768,1536
3808,1764562610.1468885,kem_handshake,0.000039703|0.000021740|0.000061994,0.00,0.00,43167744,43167744,768,768,1536
3809,1764562610.1483822,kem_handshake,0.000036768|0.000020698|0.000055613,0.00,0.00,43167744,43167744,768,768,1536
3810,1764562610.1496968,kem_handshake,0.000028843|0.000018895|0.000047468,0.00,0.00,43167744,43167744,768,768,1536
3811,1764562610.151219,kem_handshake,0.000048640|0.000033732|0.000072635,0.00,0.00,43167744,43167744,768,768,1536
3812,1764562610.1527581,kem_handshake,0.000028733|0.000018454|0.000044662,0.00,0.00,43167744,43167744,768,768,1536
3813,1764562610.1539478,kem_handshake,0.000027962|0.000016611|0.000035435,0.00,0.00,43167744,43167744,768,768,1536
3814,1764562610.1551738,kem_handshake,0.000024746|0.000019476|0.000040615,0.00,0.00,43167744,43167744,768,768,1536
3815,1764562610.1564755,kem_handshake,0.000029565|0.000021630|0.000052457,0.00,0.00,43167744,43167744,768,768,1536
3816,1764562610.158464,kem_handshake,0.000049101|0.000022642|0.000072994,0.00,0.00,43167744,43167744,768,768,1536
3817,1764562610.1610534,kem_handshake,0.000089576|0.000046385|0.000101057,0.00,0.00,43167744,43167744,768,768,1536
3818,1764562610.164594,kem_handshake,0.000111046|0.000047588|0.000112628,0.00,0.00,43167744,43167744,768,768,1536
3819,1764562610.1665683,kem_handshake,0.000040224|0.000023253|0.000055703,0.00,0.00,43167744,43167744,768,768,1536
3820,1764562610.1681173,kem_handshake,0.000036488|0.000018755|0.000047798,0.00,0.00,43167744,43167744,768,768,1536
3821,1764562610.1695876,kem_handshake,0.000032751|0.000021309|0.000069268,0.00,0.00,43167744,43167744,768,768,1536
3822,1764562610.1710951,kem_handshake,0.000033051|0.000019326|0.000043841,0.00,0.00,43167744,43167744,768,768,1536
3823,1764562610.172822,kem_handshake,0.000039783|0.000025737|0.000057356,0.00,0.00,43167744,43167744,768,768,1536
3824,1764562610.174572,kem_handshake,0.000042548|0.000026929|0.000047849,0.00,0.00,43167744,43167744,768,768,1536
3825,1764562610.1763632,kem_handshake,0.000028302|0.000018293|0.000039714,0.00,0.00,43167744,43167744,768,768,1536
3826,1764562610.17812,kem_handshake,0.000043981|0.000021239|0.000055633,0.00,0.00,43167744,43167744,768,768,1536
3827,1764562610.1795466,kem_handshake,0.000037800|0.000023203|0.000056955,0.00,0.00,43167744,43167744,768,768,1536
3828,1764562610.1810853,kem_handshake,0.000031539|0.000017903|0.000042268,0.00,0.00,43167744,43167744,768,768,1536
3829,1764562610.182625,kem_handshake,0.000042869|0.000025397|0.000054591,0.00,0.00,43167744,43167744,768,768,1536
3830,1764562610.185863,kem_handshake,0.000067194|0.000040345|0.000094875,0.00,0.00,43167744,43167744,768,768,1536
3831,1764562610.1876504,kem_handshake,0.000024044|0.000017322|0.000039142,0.00,0.00,43167744,43167744,768,768,1536
3832,1764562610.1887984,kem_handshake,0.000020588|0.000016260|0.000033472,0.00,0.00,43167744,43167744,768,768,1536
3833,1764562610.1901844,kem_handshake,0.000032500|0.000019025|0.000044252,0.00,0.00,43167744,43167744,768,768,1536
3834,1764562610.19184,kem_handshake,0.000049542|0.000023674|0.000075449,0.00,0.00,43167744,43167744,768,768,1536
3835,1764562610.1948185,kem_handshake,0.000098071|0.000032069|0.000076892,0.00,0.00,43167744,43167744,768,768,1536
3836,1764562610.19715,kem_handshake,0.000044172|0.000023303|0.000086329,0.00,0.00,43167744,43167744,768,768,1536
3837,1764562610.1988785,kem_handshake,0.000030987|0.000022702|0.000054871,0.00,0.00,43167744,43167744,768,768,1536
3838,1764562610.2005222,kem_handshake,0.000034284|0.000019877|0.000039423,0.00,0.00,43167744,43167744,768,768,1536
3839,1764562610.2023325,kem_handshake,0.000037650|0.000021210|0.000046435,0.00,0.00,43167744,43167744,768,768,1536
3840,1764562610.2046592,kem_handshake,0.000041757|0.000021069|0.000049041,0.00,0.00,43167744,43167744,768,768,1536
3841,1764562610.2071013,kem_handshake,0.000066112|0.000025628|0.000077673,0.00,0.00,43167744,43167744,768,768,1536
3842,1764562610.2090282,kem_handshake,0.000050473|0.000029083|0.000061503,0.00,0.00,43167744,43167744,768,768,1536
3843,1764562610.2104437,kem_handshake,0.000025547|0.000018594|0.000039332,0.00,0.00,43167744,43167744,768,768,1536
3844,1764562610.2115726,kem_handshake,0.000018915|0.000015870|0.000033121,0.00,0.00,43167744,43167744,768,768,1536
3845,1764562610.212879,kem_handshake,0.000028553|0.000018655|0.000049010,0.00,0.00,43167744,43167744,768,768,1536
3846,1764562610.2143204,kem_handshake,0.000031107|0.000021730|0.000048659,0.00,0.00,43167744,43167744,768,768,1536
3847,1764562610.216896,kem_handshake,0.000103602|0.000043551|0.000127215,0.00,0.00,43167744,43167744,768,768,1536
3848,1764562610.2191021,kem_handshake,0.000046726|0.000025497|0.000068967,0.00,0.00,43167744,43167744,768,768,1536
3849,1764562610.2205045,kem_handshake,0.000026339|0.000016921|0.000040775,0.00,0.00,43167744,43167744,768,768,1536
3850,1764562610.2218761,kem_handshake,0.000031478|0.000020608|0.000063457,0.00,0.00,43167744,43167744,768,768,1536
3851,1764562610.2239323,kem_handshake,0.000043199|0.000022721|0.000056745,0.00,0.00,43167744,43167744,768,768,1536
3852,1764562610.2267962,kem_handshake,0.000152873|0.000051726|0.000115013,0.00,0.00,43167744,43167744,768,768,1536
3853,1764562610.2294223,kem_handshake,0.000075229|0.000039373|0.000116595,0.00,0.00,43167744,43167744,768,768,1536
3854,1764562610.231364,kem_handshake,0.000031257|0.000018915|0.000042519,0.00,0.00,43167744,43167744,768,768,1536
3855,1764562610.2327223,kem_handshake,0.000029885|0.000019576|0.000040685,0.00,0.00,43167744,43167744,768,768,1536
3856,1764562610.234591,kem_handshake,0.000039894|0.000019316|0.000076251,0.00,0.00,43167744,43167744,768,768,1536
3857,1764562610.2363355,kem_handshake,0.000036237|0.000020418|0.000049392,0.00,0.00,43167744,43167744,768,768,1536
3858,1764562610.2387867,kem_handshake,0.000059029|0.000031157|0.000089155,0.00,0.00,43167744,43167744,768,768,1536
3859,1764562610.2412584,kem_handshake,0.000077132|0.000032119|0.000099073,0.00,0.00,43167744,43167744,768,768,1536
3860,1764562610.2435627,kem_handshake,0.000032069|0.000019987|0.000056484,0.00,0.00,43167744,43167744,768,768,1536
3861,1764562610.2454362,kem_handshake,0.000047618|0.000027811|0.000058338,0.00,0.00,43167744,43167744,768,768,1536
3862,1764562610.2467837,kem_handshake,0.000023373|0.000017262|0.000037680,0.00,0.00,43167744,43167744,768,768,1536
3863,1764562610.2481256,kem_handshake,0.000058088|0.000041797|0.000066763,0.00,0.00,43167744,43167744,768,768,1536
3864,1764562610.2498808,kem_handshake,0.000039544|0.000022141|0.000065251,0.00,0.00,43167744,43167744,768,768,1536
3865,1764562610.2523987,kem_handshake,0.000071653|0.000035505|0.000104864,0.00,0.00,43167744,43167744,768,768,1536
3866,1764562610.2549162,kem_handshake,0.000049862|0.000035676|0.000105485,0.00,0.00,43167744,43167744,768,768,1536
3867,1764562610.2566302,kem_handshake,0.000025667|0.000017252|0.000035666,0.00,0.00,43167744,43167744,768,768,1536
3868,1764562610.2586703,kem_handshake,0.000032009|0.000019576|0.000043771,0.00,11714.00,43167744,43167744,768,768,1536
3869,1764562610.2599216,kem_handshake,0.000023633|0.000017562|0.000038100,0.00,0.00,43167744,43167744,768,768,1536
3870,1764562610.2612317,kem_handshake,0.000032701|0.000019787|0.000045314,0.00,0.00,43167744,43167744,768,768,1536
3871,1764562610.2626145,kem_handshake,0.000030246|0.000018785|0.000040635,0.00,0.00,43167744,43167744,768,768,1536
3872,1764562610.2640197,kem_handshake,0.000028592|0.000020598|0.000043881,0.00,0.00,43167744,43167744,768,768,1536
3873,1764562610.2659845,kem_handshake,0.000044002|0.000022411|0.000055062,0.00,0.00,43167744,43167744,768,768,1536
3874,1764562610.267913,kem_handshake,0.000057968|0.000039543|0.000056164,0.00,0.00,43167744,43167744,768,768,1536
3875,1764562610.2693005,kem_handshake,0.000022110|0.000016220|0.000033191,0.00,0.00,43167744,43167744,768,768,1536
3876,1764562610.2705114,kem_handshake,0.000023232|0.000017362|0.000037579,0.00,0.00,43167744,43167744,768,768,1536
3877,1764562610.2724721,kem_handshake,0.000055993|0.000038701|0.000081921,0.00,0.00,43167744,43167744,768,768,1536
3878,1764562610.274509,kem_handshake,0.000048780|0.000029895|0.000052226,0.00,0.00,43167744,43167744,768,768,1536
3879,1764562610.276624,kem_handshake,0.000044091|0.000023163|0.000087031,0.00,0.00,43167744,43167744,768,768,1536
3880,1764562610.2783258,kem_handshake,0.000030427|0.000018935|0.000044773,0.00,0.00,43167744,43167744,768,768,1536
3881,1764562610.2795825,kem_handshake,0.000024726|0.000019406|0.000039133,0.00,0.00,43167744,43167744,768,768,1536
3882,1764562610.281076,kem_handshake,0.000038030|0.000023434|0.000057887,0.00,0.00,43167744,43167744,768,768,1536
3883,1764562610.2835307,kem_handshake,0.000061223|0.000043941|0.000085237,0.00,0.00,43167744,43167744,768,768,1536
3884,1764562610.2861016,kem_handshake,0.000080498|0.000036607|0.000088374,0.00,0.00,43167744,43167744,768,768,1536
3885,1764562610.287727,kem_handshake,0.000022752|0.000018955|0.000045845,0.00,0.00,43167744,43167744,768,768,1536
3886,1764562610.289348,kem_handshake,0.000041677|0.000032961|0.000066833,0.00,0.00,43167744,43167744,768,768,1536
3887,1764562610.2910845,kem_handshake,0.000038160|0.000022872|0.000049631,0.00,0.00,43167744,43167744,768,768,1536
3888,1764562610.2931356,kem_handshake,0.000055753|0.000027080|0.000078175,0.00,0.00,43167744,43167744,768,768,1536
3889,1764562610.2954745,kem_handshake,0.000068887|0.000032389|0.000097820,0.00,0.00,43167744,43167744,768,768,1536
3890,1764562610.2975254,kem_handshake,0.000032871|0.000019947|0.000053279,0.00,0.00,43167744,43167744,768,768,1536
3891,1764562610.2993987,kem_handshake,0.000035626|0.000020889|0.000059660,0.00,0.00,43167744,43167744,768,768,1536
3892,1764562610.300925,kem_handshake,0.000030366|0.000018815|0.000043681,0.00,0.00,43167744,43167744,768,768,1536
3893,1764562610.3025365,kem_handshake,0.000041287|0.000033452|0.000069379,0.00,0.00,43167744,43167744,768,768,1536
3894,1764562610.3044162,kem_handshake,0.000049351|0.000026670|0.000054951,0.00,0.00,43167744,43167744,768,768,1536
3895,1764562610.3067555,kem_handshake,0.000058248|0.000027140|0.000102009,0.00,0.00,43167744,43167744,768,768,1536
3896,1764562610.3085423,kem_handshake,0.000034304|0.000021179|0.000050403,0.00,0.00,43167744,43167744,768,768,1536
3897,1764562610.3097997,kem_handshake,0.000021780|0.000016040|0.000034534,0.00,0.00,43167744,43167744,768,768,1536
3898,1764562610.3110604,kem_handshake,0.000023513|0.000016621|0.000044032,0.00,0.00,43167744,43167744,768,768,1536
3899,1764562610.3137016,kem_handshake,0.000053018|0.000034925|0.000080569,0.00,0.00,43167744,43167744,768,768,1536
3900,1764562610.3161676,kem_handshake,0.000138486|0.000043460|0.000169283,0.00,0.00,43167744,43167744,768,768,1536
3901,1764562610.3186061,kem_handshake,0.000061474|0.000039934|0.000100205,0.00,0.00,43167744,43167744,768,768,1536
3902,1764562610.3203642,kem_handshake,0.000026479|0.000017933|0.000045173,0.00,0.00,43167744,43167744,768,768,1536
3903,1764562610.3218448,kem_handshake,0.000036497|0.000027701|0.000058609,0.00,0.00,43167744,43167744,768,768,1536
3904,1764562610.3241787,kem_handshake,0.000046276|0.000024285|0.000058678,0.00,0.00,43167744,43167744,768,768,1536
3905,1764562610.3275752,kem_handshake,0.000129951|0.000036968|0.000093934,0.00,0.00,43167744,43167744,768,768,1536
3906,1764562610.3302612,kem_handshake,0.000057686|0.000023935|0.000081010,0.00,0.00,43167744,43167744,768,768,1536
3907,1764562610.3318565,kem_handshake,0.000029865|0.000017473|0.000047197,0.00,0.00,43167744,43167744,768,768,1536
3908,1764562610.3330932,kem_handshake,0.000024265|0.000017292|0.000036628,0.00,0.00,43167744,43167744,768,768,1536
3909,1764562610.3345141,kem_handshake,0.000037670|0.000020277|0.000053478,0.00,0.00,43167744,43167744,768,768,1536
3910,1764562610.3367069,kem_handshake,0.000041176|0.000026569|0.000075951,0.00,0.00,43167744,43167744,768,768,1536
3911,1764562610.3389077,kem_handshake,0.000041567|0.000037019|0.000089405,0.00,0.00,43167744,43167744,768,768,1536
3912,1764562610.3410344,kem_handshake,0.000057396|0.000025097|0.000077894,0.00,0.00,43167744,43167744,768,768,1536
3913,1764562610.3429668,kem_handshake,0.000042258|0.000027331|0.000067344,0.00,0.00,43167744,43167744,768,768,1536
3914,1764562610.344325,kem_handshake,0.000026820|0.000017773|0.000038642,0.00,0.00,43167744,43167744,768,768,1536
3915,1764562610.3454795,kem_handshake,0.000019456|0.000016320|0.000033381,0.00,0.00,43167744,43167744,768,768,1536
3916,1764562610.346604,kem_handshake,0.000020447|0.000016320|0.000035976,0.00,0.00,43167744,43167744,768,768,1536
3917,1764562610.348353,kem_handshake,0.000033232|0.000018935|0.000044202,0.00,0.00,43167744,43167744,768,768,1536
3918,1764562610.3501341,kem_handshake,0.000037570|0.000023874|0.000063929,0.00,0.00,43167744,43167744,768,768,1536
3919,1764562610.3521042,kem_handshake,0.000051335|0.000026389|0.000075270,0.00,0.00,43167744,43167744,768,768,1536
3920,1764562610.3545501,kem_handshake,0.000064689|0.000042438|0.000115393,0.00,0.00,43167744,43167744,768,768,1536
3921,1764562610.3565464,kem_handshake,0.000032339|0.000021089|0.000049101,0.00,0.00,43167744,43167744,768,768,1536
3922,1764562610.358071,kem_handshake,0.000028883|0.000019055|0.000037039,0.00,0.00,43167744,43167744,768,768,1536
3923,1764562610.3598104,kem_handshake,0.000036257|0.000019666|0.000045595,0.00,0.00,43167744,43167744,768,768,1536
3924,1764562610.3610651,kem_handshake,0.000026599|0.000017052|0.000036758,0.00,0.00,43167744,43167744,768,768,1536
3925,1764562610.3626738,kem_handshake,0.000044022|0.000022962|0.000052827,0.00,0.00,43167744,43167744,768,768,1536
3926,1764562610.3640676,kem_handshake,0.000023664|0.000016921|0.000042458,0.00,0.00,43167744,43167744,768,768,1536
3927,1764562610.3656027,kem_handshake,0.000026880|0.000017662|0.000040094,0.00,0.00,43167744,43167744,768,768,1536
3928,1764562610.3676822,kem_handshake,0.000045113|0.000024776|0.000066463,0.00,0.00,43167744,43167744,768,768,1536
3929,1764562610.369511,kem_handshake,0.000051185|0.000023373|0.000069188,0.00,0.00,43167744,43167744,768,768,1536
3930,1764562610.3709717,kem_handshake,0.000026669|0.000025077|0.000048340,0.00,0.00,43167744,43167744,768,768,1536
3931,1764562610.3726585,kem_handshake,0.000032039|0.000019266|0.000042529,0.00,0.00,43167744,43167744,768,768,1536
3932,1764562610.3743463,kem_handshake,0.000027070|0.000017803|0.000043631,0.00,0.00,43167744,43167744,768,768,1536
3933,1764562610.375998,kem_handshake,0.000033923|0.000019887|0.000052357,0.00,0.00,43167744,43167744,768,768,1536
3934,1764562610.3775442,kem_handshake,0.000026889|0.000018223|0.000038231,0.00,0.00,43167744,43167744,768,768,1536
3935,1764562610.3795226,kem_handshake,0.000025617|0.000017592|0.000064138,0.00,0.00,43167744,43167744,768,768,1536
3936,1764562610.3816407,kem_handshake,0.000038130|0.000021941|0.000049571,0.00,0.00,43167744,43167744,768,768,1536
3937,1764562610.3834603,kem_handshake,0.000046726|0.000024896|0.000102800,0.00,0.00,43167744,43167744,768,768,1536
3938,1764562610.3864527,kem_handshake,0.000079436|0.000036727|0.000102910,0.00,0.00,43167744,43167744,768,768,1536
3939,1764562610.3887153,kem_handshake,0.000037550|0.000022361|0.000067214,0.00,0.00,43167744,43167744,768,768,1536
3940,1764562610.3903449,kem_handshake,0.000030968|0.000019376|0.000047729,0.00,0.00,43167744,43167744,768,768,1536
3941,1764562610.392263,kem_handshake,0.000046787|0.000021450|0.000047187,0.00,0.00,43167744,43167744,768,768,1536
3942,1764562610.3938456,kem_handshake,0.000080549|0.000028072|0.000045464,0.00,0.00,43167744,43167744,768,768,1536
3943,1764562610.3955932,kem_handshake,0.000038692|0.000022121|0.000053369,0.00,0.00,43167744,43167744,768,768,1536
3944,1764562610.3979626,kem_handshake,0.000062245|0.000038651|0.000107849,0.00,0.00,43167744,43167744,768,768,1536
3945,1764562610.3995285,kem_handshake,0.000025567|0.000017292|0.000040615,0.00,0.00,43167744,43167744,768,768,1536
3946,1764562610.4007816,kem_handshake,0.000022872|0.000017242|0.000033522,0.00,0.00,43167744,43167744,768,768,1536
3947,1764562610.4022412,kem_handshake,0.000035445|0.000021289|0.000049010,0.00,0.00,43167744,43167744,768,768,1536
3948,1764562610.404323,kem_handshake,0.000045023|0.000021119|0.000045754,0.00,0.00,43167744,43167744,768,768,1536
3949,1764562610.406022,kem_handshake,0.000035876|0.000019686|0.000048289,0.00,0.00,43167744,43167744,768,768,1536
3950,1764562610.4078,kem_handshake,0.000045645|0.000024585|0.000068577,0.00,0.00,43167744,43167744,768,768,1536
3951,1764562610.40925,kem_handshake,0.000030306|0.000018434|0.000046155,0.00,0.00,43167744,43167744,768,768,1536
3952,1764562610.4106314,kem_handshake,0.000023223|0.000018083|0.000039012,0.00,0.00,43167744,43167744,768,768,1536
3953,1764562610.4125347,kem_handshake,0.000070831|0.000060572|0.000081401,0.00,0.00,43167744,43167744,768,768,1536
3954,1764562610.4141486,kem_handshake,0.000036588|0.000020528|0.000041857,0.00,0.00,43167744,43167744,768,768,1536
3955,1764562610.4161372,kem_handshake,0.000072975|0.000034334|0.000066813,0.00,0.00,43167744,43167744,768,768,1536
3956,1764562610.4180424,kem_handshake,0.000040575|0.000021660|0.000052237,0.00,0.00,43167744,43167744,768,768,1536
3957,1764562610.4193535,kem_handshake,0.000021299|0.000016470|0.000035035,0.00,0.00,43167744,43167744,768,768,1536
3958,1764562610.4205394,kem_handshake,0.000023864|0.000016420|0.000037118,0.00,0.00,43167744,43167744,768,768,1536
3959,1764562610.422586,kem_handshake,0.000050313|0.000035245|0.000076792,0.00,0.00,43167744,43167744,768,768,1536
3960,1764562610.4242945,kem_handshake,0.000042769|0.000024826|0.000083144,0.00,0.00,43167744,43167744,768,768,1536
3961,1764562610.4269514,kem_handshake,0.000054370|0.000038070|0.000110614,0.00,0.00,43167744,43167744,768,768,1536
3962,1764562610.4289222,kem_handshake,0.000033922|0.000021269|0.000049872,0.00,0.00,43167744,43167744,768,768,1536
3963,1764562610.430301,kem_handshake,0.000025587|0.000019817|0.000041146,0.00,0.00,43167744,43167744,768,768,1536
3964,1764562610.4319773,kem_handshake,0.000048279|0.000031859|0.000051676,0.00,0.00,43167744,43167744,768,768,1536
3965,1764562610.4340105,kem_handshake,0.000079717|0.000034394|0.000104573,0.00,0.00,43167744,43167744,768,768,1536
3966,1764562610.4363375,kem_handshake,0.000060933|0.000031307|0.000084596,0.00,0.00,43167744,43167744,768,768,1536
3967,1764562610.4383044,kem_handshake,0.000046756|0.000022140|0.000080338,0.00,0.00,43167744,43167744,768,768,1536
3968,1764562610.4398592,kem_handshake,0.000025327|0.000017031|0.000041857,0.00,0.00,43167744,43167744,768,768,1536
3969,1764562610.4411511,kem_handshake,0.000035025|0.000019346|0.000041978,0.00,0.00,43167744,43167744,768,768,1536
3970,1764562610.4425654,kem_handshake,0.000028673|0.000017993|0.000046496,0.00,0.00,43167744,43167744,768,768,1536
3971,1764562610.444012,kem_handshake,0.000039833|0.000022853|0.000052397,0.00,0.00,43167744,43167744,768,768,1536
3972,1764562610.446018,kem_handshake,0.000061323|0.000035015|0.000081200,0.00,0.00,43167744,43167744,768,768,1536
3973,1764562610.4495804,kem_handshake,0.000087632|0.000037229|0.000109603,0.00,0.00,43167744,43167744,768,768,1536
3974,1764562610.451869,kem_handshake,0.000032470|0.000019236|0.000048640,0.00,0.00,43167744,43167744,768,768,1536
3975,1764562610.4532325,kem_handshake,0.000023995|0.000016911|0.000035084,0.00,0.00,43167744,43167744,768,768,1536
3976,1764562610.4548516,kem_handshake,0.000040445|0.000022472|0.000050984,0.00,0.00,43167744,43167744,768,768,1536
3977,1764562610.4565697,kem_handshake,0.000073937|0.000023954|0.000074759,0.00,0.00,43167744,43167744,768,768,1536
3978,1764562610.4594135,kem_handshake,0.000080288|0.000031538|0.000089445,0.00,0.00,43167744,43167744,768,768,1536
3979,1764562610.4611359,kem_handshake,0.000033762|0.000020017|0.000065331,0.00,0.00,43167744,43167744,768,768,1536
3980,1764562610.4625902,kem_handshake,0.000022863|0.000017362|0.000041967,0.00,0.00,43167744,43167744,768,768,1536
3981,1764562610.4646237,kem_handshake,0.000071592|0.000033753|0.000111395,0.00,0.00,43167744,43167744,768,768,1536
3982,1764562610.4663358,kem_handshake,0.000046216|0.000024175|0.000069578,0.00,0.00,43167744,43167744,768,768,1536
3983,1764562610.4685907,kem_handshake,0.000058358|0.000027100|0.000083815,0.00,0.00,43167744,43167744,768,768,1536
3984,1764562610.4706109,kem_handshake,0.000038181|0.000020929|0.000055592,0.00,0.00,43167744,43167744,768,768,1536
3985,1764562610.472109,kem_handshake,0.000022111|0.000016711|0.000035385,0.00,0.00,43167744,43167744,768,768,1536
3986,1764562610.473571,kem_handshake,0.000033542|0.000021009|0.000050684,0.00,0.00,43167744,43167744,768,768,1536
3987,1764562610.4749029,kem_handshake,0.000024646|0.000016621|0.000037840,0.00,0.00,43167744,43167744,768,768,1536
3988,1764562610.4771748,kem_handshake,0.000102890|0.000040935|0.000117908,0.00,0.00,43167744,43167744,768,768,1536
3989,1764562610.4796288,kem_handshake,0.000054450|0.000023003|0.000068998,0.00,0.00,43167744,43167744,768,768,1536
3990,1764562610.481968,kem_handshake,0.000053018|0.000027731|0.000080679,0.00,0.00,43167744,43167744,768,768,1536
3991,1764562610.483462,kem_handshake,0.000022392|0.000017833|0.000036828,0.00,0.00,43167744,43167744,768,768,1536
3992,1764562610.484697,kem_handshake,0.000024896|0.000017873|0.000035756,0.00,0.00,43167744,43167744,768,768,1536
3993,1764562610.48611,kem_handshake,0.000037159|0.000021900|0.000047948,0.00,0.00,43167744,43167744,768,768,1536
3994,1764562610.4884272,kem_handshake,0.000075079|0.000032831|0.000075700,0.00,0.00,43167744,43167744,768,768,1536
3995,1764562610.490619,kem_handshake,0.000034393|0.000020648|0.000041637,0.00,0.00,43167744,43167744,768,768,1536
3996,1764562610.4919674,kem_handshake,0.000042599|0.000019696|0.000046085,0.00,0.00,43167744,43167744,768,768,1536
3997,1764562610.493477,kem_handshake,0.000034033|0.000019917|0.000045504,0.00,0.00,43167744,43167744,768,768,1536
3998,1764562610.49552,kem_handshake,0.000042869|0.000024205|0.000064519,0.00,9212.30,43167744,43167744,768,768,1536
3999,1764562610.4973576,kem_handshake,0.000042168|0.000023133|0.000061864,0.00,0.00,43167744,43167744,768,768,1536
4000,1764562610.498799,kem_handshake,0.000028292|0.000017803|0.000039402,0.00,0.00,43167744,43167744,768,768,1536
4001,1764562610.5001578,kem_handshake,0.000026379|0.000017312|0.000044161,0.00,0.00,43167744,43167744,768,768,1536
4002,1764562610.501479,kem_handshake,0.000025978|0.000019736|0.000042167,0.00,0.00,43167744,43167744,768,768,1536
4003,1764562610.5031044,kem_handshake,0.000033642|0.000021580|0.000047228,0.00,0.00,43167744,43167744,768,768,1536
