Iteration,timestamp,client_keygen_s,client_enc_s,client_dec_s,server_enc_s,server_dec_s,ciphertext_bytes
4408,1764562832.751627,0.024632300,0.000068306,0.001003383,0.000044021,0.000259800,512
4409,1764562832.7714975,0.015118843,0.000073025,0.000539417,0.000084346,0.000570624,512
4410,1764562832.8585563,0.082849489,0.000215588,0.000446796,0.000039573,0.000441055,512
4411,1764562832.899005,0.035901280,0.000123559,0.000745227,0.000062576,0.000367629,512
4412,1764562832.9608774,0.058530639,0.000108611,0.000525531,0.000036558,0.000256253,512
4413,1764562833.0135515,0.048741504,0.000055733,0.001015246,0.000068446,0.000446184,512
4414,1764562833.0457313,0.028493133,0.000084456,0.000486479,0.000068346,0.000441626,512
4415,1764562833.1052885,0.055729835,0.000074408,0.000754354,0.000051585,0.000263877,512
4416,1764562833.1514482,0.043012849,0.000058238,0.000437698,0.000035446,0.000397103,512
4417,1764562833.2009742,0.045220257,0.000105185,0.000637488,0.000036097,0.000848437,512
4418,1764562833.2506504,0.044973572,0.000099373,0.000852935,0.000045815,0.000457205,512
4419,1764562833.2740295,0.019198470,0.000085387,0.000830825,0.000073966,0.000486379,512
4420,1764562833.3076189,0.030323084,0.000083344,0.000496377,0.000037790,0.000250783,512
4421,1764562833.3393264,0.027863219,0.000067855,0.000783257,0.000040414,0.000244742,512
4422,1764562833.367321,0.024583890,0.000106446,0.000447457,0.000044843,0.000434773,512
4423,1764562833.3877187,0.017132013,0.000059510,0.000459449,0.000081721,0.000424234,512
4424,1764562833.406985,0.016518789,0.000062095,0.000441396,0.000034914,0.000346591,512
4425,1764562833.4240513,0.013132503,0.000045604,0.000495516,0.000063868,0.000426949,512
4426,1764562833.4751081,0.047409552,0.000108721,0.000830385,0.000063638,0.000424915,512
4427,1764562833.5362682,0.057770505,0.000106056,0.000459689,0.000064760,0.000433331,512
4428,1764562833.5822208,0.042402712,0.000090788,0.000449070,0.000035435,0.000364524,512
4429,1764562833.6136513,0.027622985,0.000076552,0.000478023,0.000049451,0.000566396,512
4430,1764562833.6675322,0.050629180,0.000079878,0.000446906,0.000036417,0.000316565,512
4431,1764562833.7268963,0.055666878,0.000088834,0.000716203,0.000040174,0.000248549,512
4432,1764562833.7663343,0.034616265,0.000123598,0.000711635,0.000048169,0.000492459,512
4433,1764562833.8060577,0.035297754,0.000099504,0.000823051,0.000045174,0.000275830,512
4434,1764562833.8250961,0.014848915,0.000096278,0.000702137,0.000043571,0.000289404,512
4435,1764562833.840433,0.011021874,0.000050934,0.001020546,0.000087832,0.000596131,512
4436,1764562833.9003234,0.056091743,0.000122336,0.000910191,0.000038070,0.000231879,512
4437,1764562833.959433,0.054413492,0.000252517,0.000966926,0.000036117,0.000233451,512
4438,1764562834.0433867,0.080266166,0.000082252,0.000659148,0.000048810,0.000401261,512
4439,1764562834.0667715,0.020585133,0.000046115,0.000438340,0.000064429,0.000407563,512
4440,1764562834.0789707,0.009683652,0.000038201,0.000447276,0.000034464,0.000341501,512
4441,1764562834.09532,0.013285526,0.000074829,0.000469728,0.000046176,0.000282492,512
4442,1764562834.172371,0.073242510,0.000079897,0.000885336,0.000040385,0.000239122,512
4443,1764562834.2524424,0.075406017,0.000144457,0.000550337,0.000057025,0.000321504,512
4444,1764562834.2746434,0.017501675,0.000133296,0.000598446,0.000059931,0.000378559,512
4445,1764562834.333642,0.053976265,0.000105314,0.000951398,0.000049241,0.000292190,512
4446,1764562834.3594923,0.022828156,0.000072925,0.000459378,0.000036577,0.000245333,512
4447,1764562834.4014409,0.038056893,0.000059110,0.000859187,0.000065441,0.000448659,512
4448,1764562834.4439704,0.038717523,0.000083244,0.000877862,0.000036106,0.000232049,512
4449,1764562834.465688,0.017584167,0.000061333,0.000862313,0.000062105,0.000848858,512
4450,1764562834.5008514,0.031711880,0.000050754,0.001096225,0.000041626,0.000310854,512
4451,1764562834.5365775,0.032822802,0.000049071,0.000641806,0.000033071,0.000214667,512
4452,1764562834.5733483,0.033824713,0.000066573,0.000440534,0.000034995,0.000225276,512
4453,1764562834.5965652,0.020058179,0.000050683,0.000579911,0.000036478,0.000337774,512
4454,1764562834.6363847,0.036368884,0.000066873,0.000490676,0.000040705,0.000309893,512
4455,1764562834.6629667,0.022992059,0.000057497,0.000466773,0.000072754,0.000433471,512
4456,1764562834.6863482,0.019807315,0.000052276,0.001240061,0.000034995,0.000219987,512
4457,1764562834.72604,0.035125526,0.000094805,0.000758041,0.000068226,0.000436086,512
4458,1764562834.8303013,0.099837695,0.000085247,0.000510954,0.000077793,0.000481439,512
4459,1764562834.8443754,0.011213949,0.000074488,0.000452466,0.000037730,0.000237088,512
4460,1764562834.9059334,0.057403336,0.000082452,0.000914971,0.000039573,0.000241727,512
4461,1764562834.920632,0.011605662,0.000045714,0.000560786,0.000063407,0.000261473,512
4462,1764562834.937853,0.013917874,0.000042569,0.000443029,0.000090908,0.000423763,512
4463,1764562834.9602182,0.019350331,0.000044692,0.000664748,0.000068987,0.000352210,512
4464,1764562834.9925385,0.028544898,0.000085288,0.000729458,0.000066362,0.000434743,512
4465,1764562835.0167215,0.020330092,0.000265841,0.000443129,0.000035045,0.000231648,512
4466,1764562835.0631444,0.043458723,0.000054050,0.000446966,0.000037749,0.000346029,512
4467,1764562835.0994716,0.033115673,0.000075350,0.000538685,0.000034985,0.000225246,512
4468,1764562835.1431289,0.040428534,0.000075710,0.000443319,0.000064549,0.000434543,512
4469,1764562835.2345479,0.087573667,0.000126143,0.000519359,0.000042188,0.000287351,512
4470,1764562835.279324,0.040492702,0.000162621,0.000536431,0.000046526,0.000306466,512
4471,1764562835.321896,0.038153962,0.000136753,0.000526062,0.000044923,0.000292480,512
4472,1764562835.3335223,0.008148594,0.000063557,0.000689614,0.000037990,0.000264409,512
4473,1764562835.370361,0.033767678,0.000054130,0.000448759,0.000035646,0.000348905,512
4474,1764562835.424266,0.049838389,0.000080148,0.000447427,0.000049542,0.000473084,512
4475,1764562835.4573493,0.030164220,0.000058598,0.000439543,0.000063788,0.000426268,512
4476,1764562835.485128,0.024832149,0.000056985,0.000443249,0.000063126,0.000427951,512
4477,1764562835.4971118,0.009612931,0.000043560,0.000444661,0.000036597,0.000230896,512
4478,1764562835.5150313,0.014428558,0.000127035,0.000460531,0.000037239,0.000269749,512
4479,1764562835.5470848,0.027921166,0.000072274,0.000540559,0.000057506,0.000563371,512
4480,1764562835.5696547,0.018631714,0.000048289,0.000908648,0.000088554,0.000556969,512
4481,1764562835.60307,0.030222487,0.000048189,0.000436947,0.000031498,0.000757720,512
4482,1764562835.6861706,0.078942060,0.000077033,0.000782887,0.000079928,0.000524980,512
4483,1764562835.7105708,0.020415398,0.000086529,0.000797764,0.000037259,0.000235646,512
4484,1764562835.7475355,0.032500166,0.000096768,0.000523948,0.000061163,0.000438190,512
4485,1764562835.7968912,0.045583739,0.000111066,0.000507278,0.000041216,0.000260452,512
4486,1764562835.8336315,0.033487239,0.000077063,0.000480849,0.000036667,0.000311505,512
4487,1764562835.8493195,0.011360369,0.000092361,0.000538775,0.000037840,0.000239693,512
4488,1764562835.8793762,0.026112154,0.000050203,0.000694844,0.000130081,0.000644150,512
4489,1764562835.9113474,0.029266742,0.000049261,0.000445023,0.000033382,0.000376135,512
4490,1764562835.9426315,0.027945792,0.000074257,0.000448418,0.000034975,0.000472112,512
4491,1764562836.0259144,0.079042716,0.000149196,0.000652225,0.000043881,0.000279296,512
4492,1764562836.066535,0.035377933,0.000216740,0.000826898,0.000080078,0.000551139,512
4493,1764562836.0955894,0.025494774,0.000074087,0.000693641,0.000037169,0.000250613,512
4494,1764562836.1345882,0.034652512,0.000248248,0.000446144,0.000035225,0.000508539,512
4495,1764562836.1567695,0.019017346,0.000048660,0.000648378,0.000083163,0.000290707,512
4496,1764562836.1712983,0.011219148,0.000045294,0.000784900,0.000041316,0.000237248,512
4497,1764562836.2285,0.052776186,0.000112738,0.000480578,0.000056504,0.000458046,512
4498,1764562836.2751164,0.042055430,0.000087622,0.001192663,0.000041466,0.000265471,512
4499,1764562836.3362184,0.057464880,0.000084456,0.000494153,0.000078355,0.000477642,512
4500,1764562836.3473878,0.007613928,0.000041787,0.000500815,0.000065270,0.000428431,512
4501,1764562836.3784754,0.027302302,0.000051605,0.000825425,0.000077092,0.000513799,512
4502,1764562836.42553,0.043688508,0.000080228,0.000646434,0.000037780,0.000238380,512
4503,1764562836.475601,0.046843086,0.000080699,0.000444932,0.000035826,0.000229575,512
4504,1764562836.5397542,0.060344049,0.000067946,0.000763020,0.000038160,0.000242879,512
4505,1764562836.5872722,0.043560762,0.000086580,0.000735579,0.000083845,0.000567519,512
4506,1764562836.6483068,0.057508620,0.000088403,0.000440865,0.000035796,0.000322916,512
4507,1764562836.6697145,0.017829391,0.000048650,0.000994758,0.000064098,0.000424685,512
4508,1764562836.7141259,0.040879236,0.000082282,0.000464077,0.000047167,0.000265060,512
4509,1764562836.7393181,0.019619948,0.000138345,0.000578279,0.000073916,0.000339607,512
4510,1764562836.7667596,0.022376542,0.000145559,0.000579852,0.000064759,0.000408805,512
4511,1764562836.804163,0.031944259,0.000143465,0.000700414,0.000051816,0.000325221,512
4512,1764562836.850232,0.042035844,0.000139418,0.000609386,0.000042018,0.000344276,512
4513,1764562836.8665283,0.012860310,0.000074998,0.000446415,0.000036888,0.000860641,512
4514,1764562836.9009087,0.030228208,0.000169283,0.000513479,0.000044202,0.000257235,512
4515,1764562836.9222145,0.016216011,0.000217622,0.000603064,0.000070811,0.000363071,512
4516,1764562836.9674783,0.040883495,0.000150307,0.000770604,0.000062555,0.000317667,512
4517,1764562836.9952533,0.023979774,0.000112017,0.000537413,0.000046356,0.000279766,512
4518,1764562837.0343502,0.035249385,0.000067044,0.001090284,0.000035345,0.000227209,512
4519,1764562837.0785122,0.041160266,0.000073987,0.000446655,0.000034163,0.000231588,512
4520,1764562837.1637952,0.081428664,0.000094585,0.000890004,0.000040054,0.000310874,512
4521,1764562837.2001212,0.032586085,0.000103111,0.000452506,0.000066813,0.000434543,512
4522,1764562837.2264864,0.022000036,0.000113820,0.000986172,0.000043791,0.000255963,512
4523,1764562837.2654705,0.034848715,0.000116666,0.000820435,0.000045735,0.000263527,512
4524,1764562837.3479962,0.077706297,0.000078085,0.000855110,0.000039794,0.000418052,512
4525,1764562837.4417377,0.089661614,0.000127696,0.000891386,0.000043059,0.000366678,512
4526,1764562837.4689019,0.024127628,0.000052107,0.000439141,0.000078986,0.000517627,512
4527,1764562837.4859278,0.013400549,0.000087192,0.000489995,0.000071091,0.000431838,512
4528,1764562837.5080895,0.018692345,0.000080709,0.000457465,0.000044012,0.000423793,512
4529,1764562837.5464215,0.035507853,0.000062726,0.000446235,0.000037389,0.000222741,512
4530,1764562837.5762012,0.027350682,0.000053048,0.000448108,0.000034503,0.000219886,512
4531,1764562837.5910869,0.012612784,0.000049361,0.000446144,0.000034083,0.000217552,512
4532,1764562837.617478,0.024016732,0.000050253,0.000433771,0.000034584,0.000222301,512
4533,1764562837.6454911,0.025598134,0.000046927,0.000441686,0.000042299,0.000217732,512
4534,1764562837.711039,0.062387104,0.000093813,0.000459830,0.000042979,0.000232961,512
4535,1764562837.7498162,0.035233175,0.000098903,0.000496156,0.000038952,0.000257836,512
4536,1764562837.78003,0.025875386,0.000153143,0.000542733,0.000055843,0.000272563,512
4537,1764562837.8622258,0.079006589,0.000081891,0.000508770,0.000036567,0.000238330,512
4538,1764562837.884769,0.019562643,0.000072093,0.000457184,0.000035927,0.000232469,512
4539,1764562837.9101684,0.022618098,0.000066744,0.000457696,0.000036568,0.000231268,512
4540,1764562837.9285502,0.015593871,0.000072664,0.000461773,0.000036307,0.000232289,512
4541,1764562837.9913116,0.059719765,0.000117758,0.000469508,0.000035015,0.000226989,512
4542,1764562838.0231934,0.028317998,0.000103310,0.000462404,0.000037108,0.000269167,512
4543,1764562838.054379,0.028727906,0.000054090,0.000441195,0.000034283,0.000222170,512
4544,1764562838.104626,0.046280686,0.000097520,0.000747141,0.000059150,0.000358152,512
4545,1764562838.1782274,0.069120915,0.000078145,0.001131831,0.000039914,0.000560756,512
4546,1764562838.1987987,0.016424195,0.000081521,0.000816428,0.000066643,0.000441445,512
4547,1764562838.2497957,0.046115701,0.000157471,0.000539236,0.000055192,0.000317106,512
4548,1764562838.2982929,0.044327267,0.000109172,0.000536781,0.000050553,0.000265681,512
4549,1764562838.3210514,0.018946936,0.000101668,0.000511094,0.000042839,0.000277834,512
4550,1764562838.341909,0.018254056,0.000060863,0.000470499,0.000036458,0.000241366,512
4551,1764562838.390708,0.044196566,0.000110445,0.000463877,0.000080769,0.000266462,512
4552,1764562838.408436,0.015413227,0.000051585,0.000436116,0.000033732,0.000222582,512
4553,1764562838.4430919,0.032136444,0.000054050,0.000450152,0.000034915,0.000224384,512
4554,1764562838.4893258,0.042712694,0.000105785,0.000448699,0.000043581,0.000268406,512
4555,1764562838.5255454,0.033643819,0.000060763,0.000468215,0.000035035,0.000224485,512
4556,1764562838.5702562,0.042088441,0.000062616,0.000450412,0.000036267,0.000228172,512
4557,1764562838.6325524,0.059184276,0.000123679,0.000435796,0.000035236,0.000228201,512
4558,1764562838.6993,0.062781072,0.000083864,0.000483644,0.000041897,0.000314822,512
4559,1764562838.7622871,0.058307456,0.000137504,0.000733315,0.000049591,0.000292841,512
4560,1764562838.8348517,0.069025549,0.000093022,0.000491668,0.000041607,0.000379371,512
4561,1764562838.8553753,0.016708260,0.000079628,0.000534989,0.000056985,0.000468215,512
4562,1764562838.9261415,0.066509200,0.000078966,0.000829954,0.000080639,0.000539197,512
4563,1764562838.9667265,0.037042729,0.000078525,0.000867663,0.000048109,0.000326123,512
4564,1764562839.0209744,0.051010515,0.000080389,0.000480808,0.000038751,0.000253759,512
4565,1764562839.0373063,0.013600037,0.000040324,0.000433140,0.000034774,0.000447347,512
4566,1764562839.0632994,0.022865836,0.000048529,0.000442548,0.000084846,0.000544516,512
4567,1764562839.1609313,0.094173210,0.000089886,0.000466091,0.000075770,0.000439412,512
4568,1764562839.1828854,0.018985507,0.000053278,0.000779580,0.000034363,0.000226008,512
4569,1764562839.1996315,0.012864158,0.000099524,0.000759113,0.000044532,0.000298472,512
4570,1764562839.218387,0.014250819,0.000087091,0.000891247,0.000039483,0.000303671,512
4571,1764562839.2797878,0.056342786,0.000128607,0.000978267,0.000061875,0.000291929,512
4572,1764562839.3232672,0.039748899,0.000099543,0.000488021,0.000055713,0.000317857,512
4573,1764562839.3661664,0.038309930,0.000092220,0.000677592,0.000058548,0.000296648,512
4574,1764562839.4068902,0.036256376,0.000089406,0.000798696,0.000059060,0.000363141,512
4575,1764562839.466042,0.055846350,0.000108390,0.000451354,0.000035666,0.000230626,512
4576,1764562839.50603,0.036916155,0.000066232,0.000448489,0.000041717,0.000268105,512
4577,1764562839.534351,0.025634872,0.000048760,0.000544416,0.000032099,0.000434824,512
4578,1764562839.566993,0.025571135,0.000176706,0.000787195,0.000046656,0.000268086,512
4579,1764562839.606167,0.035766551,0.000075880,0.000650271,0.000039413,0.000234814,512
4580,1764562839.6468916,0.037229664,0.000054060,0.000460390,0.000092922,0.000599046,512
4581,1764562839.662599,0.012875037,0.000043230,0.000438250,0.000038631,0.000390782,512
4582,1764562839.7250402,0.058561786,0.000088794,0.000460762,0.000038451,0.000415477,512
4583,1764562839.7559826,0.027250817,0.000087541,0.000479346,0.000039583,0.000240254,512
4584,1764562839.8093705,0.048740090,0.000138636,0.000545688,0.000070039,0.000455322,512
4585,1764562839.822612,0.009175652,0.000067274,0.000801621,0.000046095,0.000273004,512
4586,1764562839.8676088,0.041558822,0.000073996,0.000438220,0.000064670,0.000428512,512
4587,1764562839.8784714,0.008122637,0.000041387,0.000433030,0.000065831,0.000438730,512
4588,1764562839.9027123,0.020720923,0.000086469,0.000456473,0.000037760,0.000516755,512
4589,1764562839.9266694,0.020859268,0.000075570,0.000437729,0.000054250,0.000354415,512
4590,1764562839.9697056,0.039862508,0.000066142,0.000506235,0.000068366,0.000453288,512
4591,1764562839.9916854,0.016553965,0.000060302,0.000914761,0.000043791,0.000283353,512
4592,1764562840.023885,0.028351521,0.000129088,0.000452537,0.000036868,0.000364313,512
4593,1764562840.0515091,0.024614787,0.000058328,0.000440794,0.000034785,0.000388087,512
4594,1764562840.118638,0.063871306,0.000059930,0.000453538,0.000042850,0.000524920,512
4595,1764562840.1298249,0.008846194,0.000040144,0.000453458,0.000034754,0.000220447,512
4596,1764562840.1824489,0.049001242,0.000096088,0.000453368,0.000036177,0.000229194,512
4597,1764562840.202237,0.015918491,0.000091118,0.000478253,0.000047047,0.000275679,512
4598,1764562840.2268102,0.020869167,0.000081701,0.000441125,0.000045234,0.000281130,512
4599,1764562840.2841694,0.054124779,0.000084706,0.000463978,0.000036988,0.000258117,512
4600,1764562840.312743,0.025047617,0.000077944,0.000467534,0.000038491,0.000229144,512
4601,1764562840.3443143,0.028940359,0.000064219,0.000453077,0.000035044,0.000224175,512
4602,1764562840.3755894,0.028460773,0.000074829,0.000443680,0.000035997,0.000231247,512
4603,1764562840.4152822,0.035046480,0.000069548,0.000571215,0.000037369,0.000259259,512
4604,1764562840.4359605,0.018387271,0.000046516,0.000458708,0.000033512,0.000222061,512
4605,1764562840.472259,0.032984170,0.000071171,0.000462836,0.000042859,0.000243349,512
4606,1764562840.4891899,0.014430121,0.000049722,0.000446565,0.000038661,0.000231728,512
4607,1764562840.515333,0.023552966,0.000051615,0.000442127,0.000034283,0.000242047,512
4608,1764562840.5358417,0.018381401,0.000043711,0.000433160,0.000033192,0.000223413,512
4609,1764562840.55831,0.020086361,0.000044052,0.000439852,0.000031047,0.000425966,512
4610,1764562840.5812602,0.020219687,0.000054471,0.000445182,0.000034373,0.000234113,512
4611,1764562840.6087978,0.025000750,0.000057006,0.000444461,0.000034444,0.000225867,512
4612,1764562840.6583247,0.046905440,0.000061754,0.000440794,0.000034314,0.000225366,512
4613,1764562840.668232,0.007846517,0.000039944,0.000443179,0.000033121,0.000214867,512
4614,1764562840.7408428,0.067414733,0.000130321,0.000730419,0.000062886,0.000340450,512
4615,1764562840.8259013,0.081302320,0.000122427,0.000623171,0.000038070,0.000247938,512
4616,1764562840.876131,0.045709882,0.000117958,0.001070568,0.000065200,0.000458517,512
4617,1764562840.9475703,0.068138870,0.000074668,0.000462825,0.000040755,0.000239833,512
4618,1764562840.9605117,0.010076698,0.000044221,0.000690265,0.000063136,0.000423713,512
4619,1764562840.9826152,0.018969597,0.000081391,0.000437758,0.000034163,0.000382968,512
4620,1764562841.0051284,0.019394052,0.000069238,0.000508239,0.000043471,0.000248920,512
4621,1764562841.0534241,0.044235458,0.000077443,0.001049329,0.000064980,0.000425756,512
4622,1764562841.0850072,0.028770385,0.000043571,0.000436196,0.000042369,0.000485677,512
4623,1764562841.1253872,0.038102195,0.000047838,0.000440043,0.000033562,0.000214997,512
4624,1764562841.1364343,0.009111785,0.000037820,0.000429243,0.000032520,0.000208055,512
4625,1764562841.2073765,0.067466709,0.000078034,0.000467824,0.000038030,0.000256224,512
4626,1764562841.2250996,0.014614751,0.000087993,0.000461212,0.000036267,0.000239593,512
4627,1764562841.278745,0.049792876,0.000169804,0.000478945,0.000047658,0.000280658,512
4628,1764562841.2999067,0.017209876,0.000080840,0.000493863,0.000045754,0.000260231,512
4629,1764562841.3558896,0.052117571,0.000076260,0.000473154,0.000053539,0.000290116,512
4630,1764562841.3866997,0.027921296,0.000077052,0.000455622,0.000035175,0.000228452,512
4631,1764562841.4340775,0.041919669,0.000286389,0.000447657,0.000037890,0.000249010,512
4632,1764562841.5232182,0.086036918,0.000081410,0.000454560,0.000036717,0.000233501,512
4633,1764562841.5992837,0.072972561,0.000104714,0.000449981,0.000035245,0.000227901,512
4634,1764562841.687299,0.085079910,0.000072945,0.000492460,0.000036578,0.000231688,512
4635,1764562841.7167125,0.025519759,0.000131523,0.000448769,0.000038501,0.000259780,512
4636,1764562841.7366848,0.015825629,0.000101387,0.000470359,0.000046135,0.000246536,512
4637,1764562841.781731,0.039772853,0.000148544,0.000684605,0.000054360,0.000339077,512
4638,1764562841.80476,0.018332811,0.000088354,0.000762479,0.000073045,0.000433551,512
4639,1764562841.8262177,0.017276228,0.000086329,0.000449260,0.000067654,0.000450081,512
4640,1764562841.8971012,0.067487187,0.000077363,0.000455723,0.000042999,0.000237999,512
4641,1764562841.9079845,0.008050323,0.000047307,0.000435284,0.000031688,0.000570143,512
4642,1764562841.962345,0.050579328,0.000082322,0.000531542,0.000056204,0.000386233,512
4643,1764562842.0051146,0.038934514,0.000078325,0.000473615,0.000067865,0.000446224,512
4644,1764562842.0518632,0.042710270,0.000080529,0.001038669,0.000066773,0.000435094,512
4645,1764562842.1013377,0.045552841,0.000065160,0.000895014,0.000064379,0.000426157,512
4646,1764562842.1504054,0.045508369,0.000048890,0.001130950,0.000063176,0.000417551,512
4647,1764562842.2193682,0.064339651,0.000092731,0.000804225,0.000037068,0.000324630,512
4648,1764562842.2381215,0.015285440,0.000066413,0.000464829,0.000040695,0.000299253,512
4649,1764562842.26217,0.020034926,0.000073876,0.000482461,0.000118108,0.000639512,512
4650,1764562842.2976892,0.030409544,0.000189480,0.000515994,0.000063607,0.000340750,512
4651,1764562842.3100483,0.008564353,0.000118348,0.000475749,0.000035516,0.000309762,512
4652,1764562842.369581,0.055332700,0.000085378,0.000822259,0.000080389,0.000534958,512
4653,1764562842.4010744,0.028035407,0.000087712,0.000436657,0.000034945,0.000350087,512
4654,1764562842.4644694,0.059626483,0.000096228,0.000444330,0.000073996,0.000490687,512
4655,1764562842.5071356,0.037571716,0.000116445,0.000509892,0.000041587,0.000517897,512
4656,1764562842.5488083,0.038071269,0.000086089,0.000458537,0.000036498,0.000235625,512
4657,1764562842.570395,0.017757508,0.000071762,0.001032919,0.000064028,0.000422321,512
4658,1764562842.588883,0.015854152,0.000048910,0.000452236,0.000038731,0.000241345,512
4659,1764562842.6073642,0.015760698,0.000056294,0.000427750,0.000033832,0.000370574,512
4660,1764562842.6513157,0.041119861,0.000053729,0.000438661,0.000064189,0.000424244,512
4661,1764562842.6947656,0.040493354,0.000056775,0.000446335,0.000068316,0.000425627,512
4662,1764562842.71073,0.013066721,0.000063698,0.000443369,0.000034754,0.000323618,512
4663,1764562842.7467482,0.031916898,0.000080709,0.000500235,0.000076722,0.000443109,512
4664,1764562842.7770832,0.026588433,0.000129680,0.000769903,0.000035726,0.000229213,512
4665,1764562842.8035731,0.022268862,0.000124811,0.000495055,0.000068908,0.000430115,512
4666,1764562842.8331845,0.026149994,0.000069157,0.000887570,0.000035005,0.000228583,512
4667,1764562842.876375,0.039767633,0.000122707,0.000438860,0.000035325,0.000230426,512
4668,1764562842.9194524,0.039097405,0.000081600,0.001057083,0.000064540,0.000423563,512
4669,1764562842.961331,0.039196528,0.000049501,0.000546059,0.000034053,0.000221740,512
4670,1764562842.983243,0.018944091,0.000071001,0.000456113,0.000035005,0.000274708,512
4671,1764562842.9934475,0.007401465,0.000046175,0.000431207,0.000063016,0.000415176,512
4672,1764562843.0189557,0.022137620,0.000071222,0.000472072,0.000080969,0.000529468,512
4673,1764562843.0442588,0.021377546,0.000084296,0.000696506,0.000036057,0.000434894,512
4674,1764562843.0910873,0.042805526,0.000102550,0.000875077,0.000035014,0.000232670,512
4675,1764562843.137936,0.043059025,0.000054260,0.000869647,0.000078475,0.000561598,512
4676,1764562843.1748164,0.033995108,0.000043601,0.000872692,0.000033321,0.000212583,512
4677,1764562843.1932619,0.015223406,0.000086479,0.000459659,0.000034513,0.000231778,512
4678,1764562843.2143693,0.017972475,0.000080989,0.000451995,0.000037128,0.000231007,512
4679,1764562843.2691472,0.050775501,0.000156640,0.000738405,0.000036066,0.000230235,512
4680,1764562843.366598,0.094434303,0.000083264,0.000453017,0.000036508,0.000238952,512
4681,1764562843.4176183,0.046301034,0.000183209,0.000526543,0.000085408,0.000478654,512
4682,1764562843.4731147,0.051378795,0.000078995,0.000596101,0.000083474,0.000546580,512
4683,1764562843.5088627,0.033048800,0.000087131,0.000446024,0.000069088,0.000235295,512
4684,1764562843.557746,0.045044312,0.000102680,0.000454830,0.000066533,0.000424594,512
4685,1764562843.5741496,0.013024474,0.000098782,0.000449271,0.000035946,0.000230687,512
4686,1764562843.6056037,0.028258819,0.000084346,0.000458958,0.000038221,0.000234433,512
4687,1764562843.622837,0.013788044,0.000055031,0.001046273,0.000043922,0.000268165,512
4688,1764562843.6530828,0.025952800,0.000074107,0.000844630,0.000079607,0.000534067,512
4689,1764562843.676829,0.020071113,0.000050884,0.001054208,0.000040675,0.000312407,512
4690,1764562843.716542,0.035784744,0.000099424,0.000488764,0.000042759,0.000297139,512
4691,1764562843.7480805,0.028169114,0.000079016,0.000471251,0.000037961,0.000272413,512
4692,1764562843.7564275,0.005306985,0.000077544,0.000455381,0.000041076,0.000252467,512
4693,1764562843.7771614,0.017101316,0.000107259,0.000458728,0.000064048,0.000430385,512
4694,1764562843.819404,0.038461860,0.000081731,0.000466833,0.000079216,0.000462685,512
4695,1764562843.8774896,0.053762890,0.000077623,0.000925179,0.000079657,0.000523988,512
4696,1764562843.9146159,0.033507176,0.000067444,0.000454159,0.000054310,0.000330039,512
4697,1764562843.944296,0.026477639,0.000064399,0.000461513,0.000035385,0.000401772,512
4698,1764562843.9578571,0.009000960,0.000095056,0.000860830,0.000066773,0.000445563,512
4699,1764562843.99484,0.032884125,0.000084015,0.001025865,0.000065170,0.000435585,512
4700,1764562844.031967,0.033701596,0.000052367,0.000444401,0.000046816,0.000532995,512
4701,1764562844.0508869,0.015542275,0.000071112,0.000466101,0.000066563,0.000428051,512
4702,1764562844.100305,0.045274427,0.000287852,0.000458978,0.000065481,0.000437859,512
4703,1764562844.1430113,0.039678599,0.000089806,0.000462704,0.000038922,0.000242008,512
4704,1764562844.1827624,0.036089919,0.000102379,0.000445673,0.000065351,0.000425876,512
4705,1764562844.2567134,0.069883695,0.000101067,0.000474957,0.000039223,0.000475328,512
4706,1764562844.300631,0.040023516,0.000086710,0.000449300,0.000048940,0.000312567,512
4707,1764562844.3345475,0.030958377,0.000084717,0.000450342,0.000035235,0.000234664,512
4708,1764562844.3760054,0.038524627,0.000084917,0.000454490,0.000035456,0.000235425,512
4709,1764562844.4305038,0.050111554,0.000099785,0.000466132,0.000090127,0.000454219,512
4710,1764562844.498176,0.064261887,0.000095296,0.000494814,0.000036087,0.000236487,512
4711,1764562844.5351608,0.033280678,0.000133257,0.000458287,0.000035516,0.000242148,512
4712,1764562844.5925834,0.052320025,0.000142133,0.000970654,0.000036728,0.000237589,512
4713,1764562844.6322734,0.036077576,0.000097951,0.000468526,0.000037650,0.000234944,512
4714,1764562844.6425545,0.007249795,0.000060622,0.000441135,0.000064008,0.000425015,512
4715,1764562844.674177,0.027776609,0.000102238,0.000512436,0.000041667,0.000251735,512
4716,1764562844.6953573,0.018288930,0.000073787,0.000466462,0.000037219,0.000237499,512
4717,1764562844.7060213,0.007092674,0.000056284,0.000479606,0.000048680,0.000277563,512
4718,1764562844.766617,0.057100446,0.000128548,0.000463567,0.000046976,0.000231137,512
4719,1764562844.8184032,0.048541413,0.000082372,0.000448809,0.000038301,0.000241276,512
4720,1764562844.885705,0.064209711,0.000117337,0.000443239,0.000036337,0.000230245,512
4721,1764562844.912634,0.023760719,0.000070591,0.000475849,0.000037850,0.000237048,512
4722,1764562844.9708536,0.053911765,0.000121454,0.000717054,0.000057717,0.000321494,512
4723,1764562845.0252717,0.049013255,0.000118028,0.000725480,0.000061523,0.000423182,512
4724,1764562845.087924,0.058501265,0.000094565,0.000487541,0.000081170,0.000515473,512
4725,1764562845.1229486,0.031130015,0.000094484,0.000763601,0.000038270,0.000240565,512
