Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,ciphertext_bytes
0,1764562564.6322927,server_rsa_keygen,0.023671224,0.00,84.10,42201088,42291200,
3704,1764562806.5824323,rsa_handshake,0.000223683|0.000034764,0.00,0.00,43700224,43700224,512
3705,1764562806.6280212,rsa_handshake,0.000259259|0.000034574,0.00,0.00,43700224,43700224,512
3706,1764562806.6482067,rsa_handshake,0.000243891|0.000038752,0.00,0.00,43700224,43700224,512
3707,1764562806.701263,rsa_handshake,0.000231688|0.000035586,0.00,3191.90,43700224,43700224,512
3708,1764562806.7209105,rsa_handshake,0.000242218|0.000041136,0.00,0.00,43700224,43700224,512
3709,1764562806.7830913,rsa_handshake,0.000241767|0.000037109,0.00,0.00,43700224,43700224,512
3710,1764562806.8501043,rsa_handshake,0.000242398|0.000034835,0.00,0.00,43700224,43700224,512
3711,1764562806.8710673,rsa_handshake,0.000248078|0.000041647,0.00,0.00,43700224,43700224,512
3712,1764562806.8908668,rsa_handshake,0.000226569|0.000035205,0.00,0.00,43700224,43700224,512
3713,1764562806.908712,rsa_handshake,0.000429924|0.000031939,0.00,0.00,43700224,43700224,512
3714,1764562806.9312673,rsa_handshake,0.000267224|0.000036748,0.00,0.00,43700224,43700224,512
3715,1764562806.9524784,rsa_handshake,0.000225136|0.000034754,0.00,0.00,43700224,43700224,512
3716,1764562806.987154,rsa_handshake,0.000239813|0.000034915,0.00,0.00,43700224,43700224,512
3717,1764562807.0254946,rsa_handshake,0.000230185|0.000035816,0.00,0.00,43700224,43700224,512
3718,1764562807.063391,rsa_handshake,0.000245283|0.000035756,0.00,0.00,43700224,43700224,512
3719,1764562807.0990715,rsa_handshake,0.000230436|0.000034774,0.00,0.00,43700224,43700224,512
3720,1764562807.1158016,rsa_handshake,0.000226258|0.000035315,0.00,0.00,43700224,43700224,512
3721,1764562807.2170215,rsa_handshake,0.000240224|0.000036868,0.00,0.00,43700224,43700224,512
3722,1764562807.2714314,rsa_handshake,0.000271862|0.000040986,0.00,0.00,43700224,43700224,512
3723,1764562807.2875462,rsa_handshake,0.000239653|0.000038641,0.00,0.00,43700224,43700224,512
3724,1764562807.3333666,rsa_handshake,0.000225186|0.000034253,0.00,0.00,43700224,43700224,512
3725,1764562807.3572347,rsa_handshake,0.000228953|0.000036017,0.00,0.00,43700224,43700224,512
3726,1764562807.405424,rsa_handshake,0.000269879|0.000040756,0.00,0.00,43700224,43700224,512
3727,1764562807.483455,rsa_handshake,0.000416470|0.000037339,0.00,0.00,43700224,43700224,512
3728,1764562807.5046208,rsa_handshake,0.000230867|0.000036387,0.00,0.00,43700224,43700224,512
3729,1764562807.5326703,rsa_handshake,0.000225857|0.000035495,0.00,0.00,43700224,43700224,512
3730,1764562807.5609653,rsa_handshake,0.000234222|0.000035546,0.00,0.00,43700224,43700224,512
3731,1764562807.5815377,rsa_handshake,0.000237038|0.000036939,0.00,0.00,43700224,43700224,512
3732,1764562807.6292741,rsa_handshake,0.000234894|0.000039393,0.00,0.00,43700224,43700224,512
3733,1764562807.6403785,rsa_handshake,0.000222882|0.000037018,0.00,0.00,43700224,43700224,512
3734,1764562807.6588984,rsa_handshake,0.000229334|0.000034684,0.00,0.00,43700224,43700224,512
3735,1764562807.6921268,rsa_handshake,0.000226668|0.000034233,0.00,0.00,43700224,43700224,512
3736,1764562807.715164,rsa_handshake,0.000215839|0.000032770,0.00,0.00,43700224,43700224,512
3737,1764562807.7473075,rsa_handshake,0.000239773|0.000041918,0.00,0.00,43700224,43700224,512
3738,1764562807.7805898,rsa_handshake,0.000245543|0.000038000,0.00,0.00,43700224,43700224,512
3739,1764562807.8038468,rsa_handshake,0.000554745|0.000042900,0.00,0.00,43700224,43700224,512
3740,1764562807.8438978,rsa_handshake,0.000223784|0.000034333,0.00,0.00,43700224,43700224,512
3741,1764562807.8562489,rsa_handshake,0.000226128|0.000034013,0.00,0.00,43700224,43700224,512
3742,1764562807.8737507,rsa_handshake,0.000207714|0.000031488,0.00,0.00,43700224,43700224,512
3743,1764562807.8904393,rsa_handshake,0.000222361|0.000035345,0.00,0.00,43700224,43700224,512
3744,1764562807.9112227,rsa_handshake,0.000225427|0.000035235,0.00,0.00,43700224,43700224,512
3745,1764562807.9448843,rsa_handshake,0.000424234|0.000031879,0.00,0.00,43700224,43700224,512
3746,1764562807.9659884,rsa_handshake,0.000228242|0.000033682,0.00,0.00,43700224,43700224,512
3747,1764562808.0409703,rsa_handshake,0.000237098|0.000036016,0.00,0.00,43700224,43700224,512
3748,1764562808.0684059,rsa_handshake,0.000269077|0.000047248,0.00,0.00,43700224,43700224,512
3749,1764562808.1288533,rsa_handshake,0.000236557|0.000037669,0.00,0.00,43700224,43700224,512
3750,1764562808.16817,rsa_handshake,0.000243790|0.000038221,0.00,0.00,43700224,43700224,512
3751,1764562808.2751696,rsa_handshake,0.000240314|0.000035756,0.00,0.00,43700224,43700224,512
3752,1764562808.3218205,rsa_handshake,0.000268747|0.000040796,0.00,0.00,43700224,43700224,512
3753,1764562808.3400521,rsa_handshake,0.000244652|0.000036948,0.00,0.00,43700224,43700224,512
3754,1764562808.366807,rsa_handshake,0.000236376|0.000035425,0.00,0.00,43700224,43700224,512
3755,1764562808.4053388,rsa_handshake,0.000260331|0.000046165,0.00,0.00,43700224,43700224,512
3756,1764562808.419182,rsa_handshake,0.000227620|0.000033993,0.00,0.00,43700224,43700224,512
3757,1764562808.4995959,rsa_handshake,0.000426869|0.000065812,0.00,0.00,43700224,43700224,512
3758,1764562808.5482612,rsa_handshake,0.000256444|0.000051555,0.00,0.00,43700224,43700224,512
3759,1764562808.567146,rsa_handshake,0.000431046|0.000038150,0.00,0.00,43700224,43700224,512
3760,1764562808.581401,rsa_handshake,0.000478825|0.000039303,0.00,0.00,43700224,43700224,512
3761,1764562808.6008096,rsa_handshake,0.000265871|0.000042950,0.00,0.00,43700224,43700224,512
3762,1764562808.6171765,rsa_handshake,0.000460922|0.000067565,0.00,0.00,43700224,43700224,512
3763,1764562808.6463723,rsa_handshake,0.000335410|0.000040956,0.00,0.00,43700224,43700224,512
3764,1764562808.6814141,rsa_handshake,0.000287170|0.000043159,0.00,0.00,43700224,43700224,512
3765,1764562808.7530048,rsa_handshake,0.000443039|0.000077743,0.00,0.00,43700224,43700224,512
3766,1764562808.7733662,rsa_handshake,0.000488142|0.000070040,0.00,0.00,43700224,43700224,512
3767,1764562808.802757,rsa_handshake,0.000422892|0.000064810,0.00,0.00,43700224,43700224,512
3768,1764562808.8606408,rsa_handshake,0.000524589|0.000080488,0.00,0.00,43700224,43700224,512
3769,1764562808.891552,rsa_handshake,0.000225897|0.000035024,0.00,0.00,43700224,43700224,512
3770,1764562808.9291046,rsa_handshake,0.000461933|0.000075489,0.00,0.00,43700224,43700224,512
3771,1764562808.9545872,rsa_handshake,0.000481349|0.000101888,0.00,0.00,43700224,43700224,512
3772,1764562808.9996011,rsa_handshake,0.000566537|0.000096709,0.00,0.00,43700224,43700224,512
3773,1764562809.0131896,rsa_handshake,0.000518628|0.000078555,0.00,0.00,43700224,43700224,512
3774,1764562809.0641315,rsa_handshake,0.000272033|0.000041727,0.00,0.00,43700224,43700224,512
3775,1764562809.1326423,rsa_handshake,0.000233181|0.000035476,0.00,0.00,43700224,43700224,512
3776,1764562809.1573088,rsa_handshake,0.000439943|0.000067345,0.00,0.00,43700224,43700224,512
3777,1764562809.199368,rsa_handshake,0.000478895|0.000038902,0.00,0.00,43700224,43700224,512
3778,1764562809.2478034,rsa_handshake,0.000251555|0.000040074,0.00,0.00,43700224,43700224,512
3779,1764562809.295591,rsa_handshake,0.000274658|0.000067525,0.00,0.00,43700224,43700224,512
3780,1764562809.3110929,rsa_handshake,0.000363762|0.000034093,0.00,0.00,43700224,43700224,512
3781,1764562809.3786666,rsa_handshake,0.000243069|0.000037389,0.00,0.00,43700224,43700224,512
3782,1764562809.4018962,rsa_handshake,0.000245033|0.000040294,0.00,0.00,43700224,43700224,512
3783,1764562809.424225,rsa_handshake,0.000314241|0.000052798,0.00,0.00,43700224,43700224,512
3784,1764562809.463986,rsa_handshake,0.000428853|0.000073857,0.00,0.00,43700224,43700224,512
3785,1764562809.4817839,rsa_handshake,0.000385742|0.000066623,0.00,0.00,43700224,43700224,512
3786,1764562809.5317183,rsa_handshake,0.000314210|0.000051585,0.00,0.00,43700224,43700224,512
3787,1764562809.61327,rsa_handshake,0.000329679|0.000047387,0.00,0.00,43700224,43700224,512
3788,1764562809.665,rsa_handshake,0.000447847|0.000072394,0.00,0.00,43700224,43700224,512
3789,1764562809.700707,rsa_handshake,0.000430927|0.000065621,0.00,0.00,43700224,43700224,512
3790,1764562809.735277,rsa_handshake,0.000233431|0.000035716,0.00,0.00,43700224,43700224,512
3791,1764562809.7801926,rsa_handshake,0.000274698|0.000042008,0.00,0.00,43700224,43700224,512
3792,1764562809.8439724,rsa_handshake,0.000246105|0.000037589,0.00,0.00,43700224,43700224,512
3793,1764562809.9003265,rsa_handshake,0.000264398|0.000040495,0.00,0.00,43700224,43700224,512
3794,1764562809.924229,rsa_handshake,0.000248208|0.000039343,0.00,0.00,43700224,43700224,512
3795,1764562809.9575696,rsa_handshake,0.000251715|0.000042238,0.00,0.00,43700224,43700224,512
3796,1764562810.0155709,rsa_handshake,0.000276642|0.000042548,0.00,0.00,43700224,43700224,512
3797,1764562810.0531318,rsa_handshake,0.000236377|0.000035857,0.00,0.00,43700224,43700224,512
3798,1764562810.0789707,rsa_handshake,0.000246195|0.000040364,0.00,0.00,43700224,43700224,512
3799,1764562810.145158,rsa_handshake,0.000288533|0.000039764,0.00,0.00,43700224,43700224,512
3800,1764562810.176055,rsa_handshake,0.000255122|0.000038361,0.00,0.00,43700224,43700224,512
3801,1764562810.215883,rsa_handshake,0.000266652|0.000043350,0.00,0.00,43700224,43700224,512
3802,1764562810.235236,rsa_handshake,0.000250583|0.000039182,0.00,0.00,43700224,43700224,512
3803,1764562810.2555265,rsa_handshake,0.000255011|0.000040294,0.00,0.00,43700224,43700224,512
3804,1764562810.2653596,rsa_handshake,0.000249351|0.000037950,0.00,0.00,43700224,43700224,512
3805,1764562810.2986557,rsa_handshake,0.000261323|0.000040625,0.00,0.00,43700224,43700224,512
3806,1764562810.319914,rsa_handshake,0.000268626|0.000042188,0.00,0.00,43700224,43700224,512
3807,1764562810.3470361,rsa_handshake,0.000267575|0.000045645,0.00,0.00,43700224,43700224,512
3808,1764562810.4218295,rsa_handshake,0.000256093|0.000042278,0.00,0.00,43700224,43700224,512
3809,1764562810.4407334,rsa_handshake,0.000484735|0.000036798,0.00,0.00,43700224,43700224,512
3810,1764562810.4946864,rsa_handshake,0.000262735|0.000041627,0.00,0.00,43700224,43700224,512
3811,1764562810.5540466,rsa_handshake,0.000276321|0.000044282,0.00,0.00,43700224,43700224,512
3812,1764562810.586136,rsa_handshake,0.000231719|0.000035556,0.00,0.00,43700224,43700224,512
3813,1764562810.606776,rsa_handshake,0.000236938|0.000036287,0.00,0.00,43700224,43700224,512
3814,1764562810.6601543,rsa_handshake,0.000231257|0.000034434,0.00,0.00,43700224,43700224,512
3815,1764562810.6951818,rsa_handshake,0.000223142|0.000035055,0.00,0.00,43700224,43700224,512
3816,1764562810.7353852,rsa_handshake,0.000225366|0.000034894,0.00,0.00,43700224,43700224,512
3817,1764562810.7602563,rsa_handshake,0.000255983|0.000046626,0.00,0.00,43700224,43700224,512
3818,1764562810.7750192,rsa_handshake,0.000345037|0.000057957,0.00,0.00,43700224,43700224,512
3819,1764562810.808229,rsa_handshake,0.000262665|0.000043230,0.00,0.00,43700224,43700224,512
3820,1764562810.831553,rsa_handshake,0.000341451|0.000036588,0.00,0.00,43700224,43700224,512
3821,1764562810.8435307,rsa_handshake,0.000460821|0.000035165,0.00,0.00,43700224,43700224,512
3822,1764562810.905142,rsa_handshake,0.000376636|0.000041196,0.00,0.00,43700224,43700224,512
3823,1764562810.9682288,rsa_handshake,0.000549886|0.000082222,0.00,0.00,43700224,43700224,512
3824,1764562810.99867,rsa_handshake,0.000228602|0.000035366,0.00,0.00,43700224,43700224,512
3825,1764562811.0422614,rsa_handshake,0.000235906|0.000035105,0.00,0.00,43700224,43700224,512
3826,1764562811.079987,rsa_handshake,0.000404707|0.000061583,0.00,0.00,43700224,43700224,512
3827,1764562811.1354835,rsa_handshake,0.000263728|0.000038772,0.00,0.00,43700224,43700224,512
3828,1764562811.1793103,rsa_handshake,0.000293222|0.000062045,0.00,0.00,43700224,43700224,512
3829,1764562811.20846,rsa_handshake,0.000248779|0.000049271,0.00,0.00,43700224,43700224,512
3830,1764562811.2236223,rsa_handshake,0.000340900|0.000062175,0.00,2070.70,43700224,43700224,512
3831,1764562811.2409167,rsa_handshake,0.000302199|0.000055172,0.00,0.00,43700224,43700224,512
3832,1764562811.2860258,rsa_handshake,0.000252576|0.000042068,0.00,0.00,43700224,43700224,512
3833,1764562811.401313,rsa_handshake,0.000230446|0.000035827,0.00,0.00,43700224,43700224,512
3834,1764562811.4248197,rsa_handshake,0.000237729|0.000039152,0.00,0.00,43700224,43700224,512
3835,1764562811.5092268,rsa_handshake,0.000226428|0.000035566,0.00,0.00,43700224,43700224,512
3836,1764562811.5455074,rsa_handshake,0.000221639|0.000033902,0.00,0.00,43700224,43700224,512
3837,1764562811.5776181,rsa_handshake,0.000228382|0.000035806,0.00,0.00,43700224,43700224,512
3838,1764562811.6243525,rsa_handshake,0.000224615|0.000034875,0.00,0.00,43700224,43700224,512
3839,1764562811.6728594,rsa_handshake,0.000246736|0.000036959,0.00,2989.40,43700224,43700224,512
3840,1764562811.6904776,rsa_handshake,0.000220837|0.000033552,0.00,0.00,43700224,43700224,512
3841,1764562811.7025304,rsa_handshake,0.000412462|0.000030968,0.00,0.00,43700224,43700224,512
3842,1764562811.7261136,rsa_handshake,0.000227050|0.000033151,0.00,0.00,43700224,43700224,512
3843,1764562811.7463207,rsa_handshake,0.000255582|0.000038541,0.00,0.00,43700224,43700224,512
3844,1764562811.7622144,rsa_handshake,0.000236497|0.000036859,0.00,0.00,43700224,43700224,512
3845,1764562811.7903764,rsa_handshake,0.000227410|0.000034423,0.00,0.00,43700224,43700224,512
3846,1764562811.8347802,rsa_handshake,0.000228021|0.000036307,0.00,0.00,43700224,43700224,512
3847,1764562811.846972,rsa_handshake,0.000240084|0.000036147,0.00,0.00,43700224,43700224,512
3848,1764562811.9099357,rsa_handshake,0.000220858|0.000046356,0.00,0.00,43700224,43700224,512
3849,1764562811.9689388,rsa_handshake,0.000227129|0.000044001,0.00,3156.60,43700224,43700224,512
3850,1764562812.0238092,rsa_handshake,0.000236677|0.000036558,0.00,0.00,43700224,43700224,512
3851,1764562812.095464,rsa_handshake,0.000229775|0.000036237,0.00,0.00,43700224,43700224,512
3852,1764562812.111416,rsa_handshake,0.000256344|0.000045314,0.00,0.00,43700224,43700224,512
3853,1764562812.1561022,rsa_handshake,0.000272884|0.000044542,0.00,0.00,43700224,43700224,512
3854,1764562812.1687598,rsa_handshake,0.000224175|0.000034704,0.00,0.00,43700224,43700224,512
3855,1764562812.1826572,rsa_handshake,0.000232259|0.000034905,0.00,0.00,43700224,43700224,512
3856,1764562812.2270331,rsa_handshake,0.000242598|0.000036087,0.00,0.00,43700224,43700224,512
3857,1764562812.2485332,rsa_handshake,0.000266703|0.000041657,0.00,0.00,43700224,43700224,512
3858,1764562812.29981,rsa_handshake,0.000441826|0.000068276,0.00,0.00,43700224,43700224,512
3859,1764562812.325621,rsa_handshake,0.000338085|0.000062966,0.00,0.00,43700224,43700224,512
3860,1764562812.3419304,rsa_handshake,0.000419796|0.000063999,0.00,0.00,43700224,43700224,512
3861,1764562812.3660107,rsa_handshake,0.000432429|0.000064810,0.00,0.00,43700224,43700224,512
3862,1764562812.4096797,rsa_handshake,0.000352261|0.000053129,0.00,0.00,43700224,43700224,512
3863,1764562812.4388297,rsa_handshake,0.000268326|0.000046126,0.00,0.00,43700224,43700224,512
3864,1764562812.4673243,rsa_handshake,0.000258848|0.000039132,0.00,0.00,43700224,43700224,512
3865,1764562812.5175045,rsa_handshake,0.000542703|0.000040856,0.00,0.00,43700224,43700224,512
3866,1764562812.5544903,rsa_handshake,0.000437388|0.000071532,0.00,0.00,43700224,43700224,512
3867,1764562812.5965846,rsa_handshake,0.000562169|0.000062996,0.00,0.00,43700224,43700224,512
3868,1764562812.6910863,rsa_handshake,0.000535289|0.000080679,0.00,1407.10,43700224,43700224,512
3869,1764562812.7165194,rsa_handshake,0.000531532|0.000079386,0.00,0.00,43700224,43700224,512
3870,1764562812.7605705,rsa_handshake,0.000425576|0.000065140,0.00,0.00,43700224,43700224,512
3871,1764562812.8005056,rsa_handshake,0.000428933|0.000067364,0.00,0.00,43700224,43700224,512
3872,1764562812.8162944,rsa_handshake,0.000422761|0.000042519,0.00,0.00,43700224,43700224,512
3873,1764562812.8477404,rsa_handshake,0.000619354|0.000035125,0.00,0.00,43700224,43700224,512
3874,1764562812.8838756,rsa_handshake,0.000413263|0.000062976,0.00,0.00,43700224,43700224,512
3875,1764562812.917942,rsa_handshake,0.000408635|0.000063226,0.00,1781.30,43700224,43700224,512
3876,1764562812.9408157,rsa_handshake,0.000423081|0.000064790,0.00,0.00,43700224,43700224,512
3877,1764562813.0158086,rsa_handshake,0.000266843|0.000044883,0.00,2750.50,43700224,43700224,512
3878,1764562813.0975645,rsa_handshake,0.000288333|0.000047978,0.00,0.00,43700224,43700224,512
3879,1764562813.1414075,rsa_handshake,0.000562790|0.000050894,0.00,0.00,43700224,43700224,512
3880,1764562813.1679277,rsa_handshake,0.000564463|0.000042989,0.00,0.00,43700224,43700224,512
3881,1764562813.2396739,rsa_handshake,0.000255301|0.000041637,0.00,0.00,43700224,43700224,512
3882,1764562813.291802,rsa_handshake,0.000453338|0.000069609,0.00,0.00,43700224,43700224,512
3883,1764562813.3046227,rsa_handshake,0.000452526|0.000077213,0.00,0.00,43700224,43700224,512
3884,1764562813.3527076,rsa_handshake,0.000281389|0.000049060,0.00,2558.00,43700224,43700224,512
3885,1764562813.392469,rsa_handshake,0.000568060|0.000095878,0.00,0.00,43700224,43700224,512
3886,1764562813.4409852,rsa_handshake,0.000523256|0.000087301,0.00,0.00,43700224,43700224,512
3887,1764562813.4752681,rsa_handshake,0.000242828|0.000037038,0.00,0.00,43700224,43700224,512
3888,1764562813.5130634,rsa_handshake,0.000306036|0.000045575,0.00,0.00,43700224,43700224,512
3889,1764562813.5327775,rsa_handshake,0.000266292|0.000039803,0.00,0.00,43700224,43700224,512
3890,1764562813.5519688,rsa_handshake,0.000354314|0.000060442,0.00,2079.30,43700224,43700224,512
3891,1764562813.5956004,rsa_handshake,0.000357741|0.000064349,0.00,0.00,43700224,43700224,512
3892,1764562813.6124575,rsa_handshake,0.000275749|0.000054931,0.00,0.00,43700224,43700224,512
3893,1764562813.6332393,rsa_handshake,0.000462775|0.000089345,0.00,0.00,43700224,43700224,512
3894,1764562813.708052,rsa_handshake,0.000294194|0.000037039,0.00,0.00,43700224,43700224,512
3895,1764562813.7302146,rsa_handshake,0.000235135|0.000038772,0.00,0.00,43700224,43700224,512
3896,1764562813.7520347,rsa_handshake,0.000434373|0.000073897,0.00,0.00,43700224,43700224,512
3897,1764562813.7725327,rsa_handshake,0.000274157|0.000050373,0.00,0.00,43700224,43700224,512
3898,1764562813.8191626,rsa_handshake,0.000531943|0.000080308,0.00,0.00,43700224,43700224,512
3899,1764562813.862306,rsa_handshake,0.000525501|0.000084616,0.00,0.00,43700224,43700224,512
3900,1764562813.8886862,rsa_handshake,0.000229935|0.000034123,0.00,0.00,43700224,43700224,512
3901,1764562813.9427028,rsa_handshake,0.000413294|0.000063718,0.00,0.00,43700224,43700224,512
3902,1764562813.9676182,rsa_handshake,0.000422290|0.000063888,0.00,0.00,43700224,43700224,512
3903,1764562814.0162532,rsa_handshake,0.000272053|0.000038241,0.00,0.00,43700224,43700224,512
3904,1764562814.0311084,rsa_handshake,0.000304262|0.000052256,0.00,0.00,43700224,43700224,512
3905,1764562814.0554905,rsa_handshake,0.000520432|0.000040575,0.00,0.00,43700224,43700224,512
3906,1764562814.0855849,rsa_handshake,0.000253318|0.000038350,0.00,0.00,43700224,43700224,512
3907,1764562814.112561,rsa_handshake,0.000259580|0.000044072,0.00,0.00,43700224,43700224,512
3908,1764562814.1519058,rsa_handshake,0.000536752|0.000063037,0.00,0.00,43700224,43700224,512
3909,1764562814.1908789,rsa_handshake,0.000431998|0.000066222,0.00,0.00,43700224,43700224,512
3910,1764562814.2153487,rsa_handshake,0.000448138|0.000065802,0.00,0.00,43700224,43700224,512
3911,1764562814.2477584,rsa_handshake,0.000257826|0.000044613,0.00,0.00,43700224,43700224,512
3912,1764562814.3235497,rsa_handshake,0.000226649|0.000052347,0.00,0.00,43700224,43700224,512
3913,1764562814.3585975,rsa_handshake,0.000253949|0.000034554,0.00,0.00,43700224,43700224,512
3914,1764562814.373322,rsa_handshake,0.000239763|0.000034293,0.00,0.00,43700224,43700224,512
3915,1764562814.3953125,rsa_handshake,0.000228372|0.000036408,0.00,0.00,43700224,43700224,512
3916,1764562814.4246352,rsa_handshake,0.000229263|0.000035135,0.00,0.00,43700224,43700224,512
3917,1764562814.4519658,rsa_handshake,0.000226578|0.000034914,0.00,0.00,43700224,43700224,512
3918,1764562814.524156,rsa_handshake,0.000236988|0.000035436,0.00,0.00,43700224,43700224,512
3919,1764562814.550966,rsa_handshake,0.000237339|0.000035956,0.00,0.00,43700224,43700224,512
3920,1764562814.5902164,rsa_handshake,0.000271211|0.000037068,0.00,0.00,43700224,43700224,512
3921,1764562814.6311777,rsa_handshake,0.000316525|0.000061043,0.00,0.00,43700224,43700224,512
3922,1764562814.6572669,rsa_handshake,0.000302419|0.000038862,0.00,0.00,43700224,43700224,512
3923,1764562814.6887457,rsa_handshake,0.000228492|0.000034413,0.00,0.00,43700224,43700224,512
3924,1764562814.7045372,rsa_handshake,0.000252016|0.000041547,0.00,0.00,43700224,43700224,512
3925,1764562814.765587,rsa_handshake,0.000368260|0.000082893,0.00,0.00,43700224,43700224,512
3926,1764562814.80124,rsa_handshake,0.000334327|0.000048108,0.00,0.00,43700224,43700224,512
3927,1764562814.819034,rsa_handshake,0.000425736|0.000044061,0.00,0.00,43700224,43700224,512
3928,1764562814.8549628,rsa_handshake,0.000456132|0.000088904,0.00,1551.40,43700224,43700224,512
3929,1764562814.8797643,rsa_handshake,0.000237840|0.000039162,0.00,0.00,43700224,43700224,512
3930,1764562814.8921952,rsa_handshake,0.000429484|0.000063287,0.00,0.00,43700224,43700224,512
3931,1764562814.9359143,rsa_handshake,0.000414856|0.000062686,0.00,0.00,43700224,43700224,512
3932,1764562814.954693,rsa_handshake,0.000216379|0.000034744,0.00,0.00,43700224,43700224,512
3933,1764562815.001545,rsa_handshake,0.000274127|0.000042669,0.00,0.00,43700224,43700224,512
3934,1764562815.03283,rsa_handshake,0.000265060|0.000035686,0.00,0.00,43700224,43700224,512
3935,1764562815.068977,rsa_handshake,0.000246526|0.000036948,0.00,0.00,43700224,43700224,512
3936,1764562815.0908482,rsa_handshake,0.000248209|0.000037650,0.00,2994.80,43700224,43700224,512
3937,1764562815.1722465,rsa_handshake,0.000523568|0.000069318,0.00,0.00,43700224,43700224,512
3938,1764562815.222595,rsa_handshake,0.000274778|0.000050924,0.00,0.00,43700224,43700224,512
3939,1764562815.302955,rsa_handshake,0.000228372|0.000038952,0.00,0.00,43700224,43700224,512
3940,1764562815.3497086,rsa_handshake,0.000274838|0.000034684,0.00,0.00,43700224,43700224,512
3941,1764562815.3815536,rsa_handshake,0.000228893|0.000035515,0.00,0.00,43700224,43700224,512
3942,1764562815.4073322,rsa_handshake,0.000230436|0.000033532,0.00,0.00,43700224,43700224,512
3943,1764562815.4503636,rsa_handshake,0.000348033|0.000043661,0.00,0.00,43700224,43700224,512
3944,1764562815.476998,rsa_handshake,0.000242128|0.000035436,0.00,0.00,43700224,43700224,512
3945,1764562815.512107,rsa_handshake,0.000372078|0.000050593,0.00,0.00,43700224,43700224,512
3946,1764562815.527284,rsa_handshake,0.000346911|0.000044692,0.00,0.00,43700224,43700224,512
3947,1764562815.557371,rsa_handshake,0.000353423|0.000048360,0.00,0.00,43700224,43700224,512
3948,1764562815.5894084,rsa_handshake,0.000387075|0.000048279,0.00,0.00,43700224,43700224,512
3949,1764562815.6353111,rsa_handshake,0.000364634|0.000047578,0.00,0.00,43700224,43700224,512
3950,1764562815.6496637,rsa_handshake,0.000338315|0.000045915,0.00,0.00,43700224,43700224,512
3951,1764562815.671768,rsa_handshake,0.000384781|0.000055482,0.00,0.00,43700224,43700224,512
3952,1764562815.734814,rsa_handshake,0.000299644|0.000035586,0.00,2392.80,43700224,43700224,512
3953,1764562815.763852,rsa_handshake,0.000269508|0.000041036,0.00,0.00,43700224,43700224,512
3954,1764562815.7875166,rsa_handshake,0.000444691|0.000043530,0.00,0.00,43700224,43700224,512
3955,1764562815.824741,rsa_handshake,0.000377758|0.000034714,0.00,0.00,43700224,43700224,512
3956,1764562815.8354359,rsa_handshake,0.000427550|0.000056915,0.00,0.00,43700224,43700224,512
3957,1764562815.8748806,rsa_handshake,0.000443991|0.000067805,0.00,0.00,43700224,43700224,512
3958,1764562815.924352,rsa_handshake,0.000227110|0.000034885,0.00,0.00,43700224,43700224,512
3959,1764562815.9693422,rsa_handshake,0.000252757|0.000039573,0.00,0.00,43700224,43700224,512
3960,1764562815.9924834,rsa_handshake,0.000242378|0.000036427,0.00,0.00,43700224,43700224,512
3961,1764562816.0576224,rsa_handshake,0.000278796|0.000047047,0.00,0.00,43700224,43700224,512
3962,1764562816.0975184,rsa_handshake,0.000265540|0.000036347,0.00,0.00,43700224,43700224,512
3963,1764562816.1243763,rsa_handshake,0.000229554|0.000036908,0.00,0.00,43700224,43700224,512
3964,1764562816.1399703,rsa_handshake,0.000248258|0.000055362,0.00,0.00,43700224,43700224,512
3965,1764562816.1522036,rsa_handshake,0.000455331|0.000069669,0.00,0.00,43700224,43700224,512
3966,1764562816.1797698,rsa_handshake,0.000563892|0.000088233,0.00,0.00,43700224,43700224,512
3967,1764562816.2183375,rsa_handshake,0.000435484|0.000034394,0.00,0.00,43700224,43700224,512
3968,1764562816.2376413,rsa_handshake,0.000428962|0.000041627,0.00,0.00,43700224,43700224,512
3969,1764562816.254594,rsa_handshake,0.000912566|0.000056304,0.00,0.00,43700224,43700224,512
3970,1764562816.2987494,rsa_handshake,0.000430616|0.000035255,0.00,0.00,43700224,43700224,512
3971,1764562816.3187242,rsa_handshake,0.000416639|0.000063938,0.00,0.00,43700224,43700224,512
3972,1764562816.3431141,rsa_handshake,0.000508870|0.000035907,0.00,1589.60,43700224,43700224,512
3973,1764562816.3725066,rsa_handshake,0.000266582|0.000041197,0.00,0.00,43700224,43700224,512
3974,1764562816.3947697,rsa_handshake,0.000347862|0.000034714,0.00,0.00,43700224,43700224,512
3975,1764562816.4197555,rsa_handshake,0.000241106|0.000039243,0.00,0.00,43700224,43700224,512
3976,1764562816.4759912,rsa_handshake,0.000427120|0.000072574,0.00,0.00,43700224,43700224,512
3977,1764562816.5178704,rsa_handshake,0.000525221|0.000079798,0.00,0.00,43700224,43700224,512
3978,1764562816.5319993,rsa_handshake,0.000258097|0.000043300,0.00,0.00,43700224,43700224,512
3979,1764562816.5486324,rsa_handshake,0.000225687|0.000035526,0.00,0.00,43700224,43700224,512
3980,1764562816.6228871,rsa_handshake,0.000233982|0.000037309,0.00,0.00,43700224,43700224,512
3981,1764562816.6367805,rsa_handshake,0.000226759|0.000033772,0.00,0.00,43700224,43700224,512
3982,1764562816.6564121,rsa_handshake,0.000224174|0.000034454,0.00,0.00,43700224,43700224,512
